Season,Name,Team,Level,Age,IP,ERA,G,GS,SV,BS,HLD,TBF,H,R,ER,HR,BB,IBB,HBP,WP,BK,SO,K/9,BB/9,K/BB,HR/9,K%,BB%,K-BB%,AVG,WHIP,BABIP,LOB%,FIP,E-F,xFIP,GB/FB,LD%,GB%,FB%,IFFB%,HR/FB,Pull%,Cent%,Oppo%,SwStr%,Balls,Strikes,Pitches,PlayerId
2022,"Juan Mejia","TEX","A+",23,15.1,5.869566434272773,10,0,0,0,,69,15,10,10,2,6,0,1,0,0,13,7.630436364554606,3.521739860563664,2.16666667,1.1739132868545545,0.1884058,0.08695652,0.10144928,0.24193548,1.3695655013303139,0.27659574,0.625,5.220828976748405,0.6487374575243683,4.4998036642002415,2.6,0.2173913,0.56521739,0.2173913,0.2,0.2,0.45833333,0.22916667,0.3125,0.11983471,81,161,242,"sa3002949"
2022,"Keider Montero","DET","A+",21,19.2,4.118643402060266,6,6,0,0,,81,17,11,9,1,6,0,2,0,0,18,8.237286804120531,2.745762268040177,3,0.4576270446733629,0.22222222,0.07407407,0.14814815,0.23287671,1.1694913363874828,0.2962963,0.59322034,3.5710014010530493,0.5476420010072163,3.7483128377891988,2.41666667,0.25454545,0.52727273,0.21818182,0.25,0.08333333,0.54545455,0.05454545,0.4,0.10364146,126,231,357,"sa3002956"
2022,"Andy Santana","DET","A",22,9,8,7,0,0,0,,50,15,11,8,3,5,0,4,2,2,9,9,5,1.8,3,0.18,0.1,0.08,0.36585366,2.2222222222222223,0.4137931,0.65656566,8.73603728612264,-0.7360372861226399,6.199757568041484,0.91666667,0.25806452,0.35483871,0.38709677,0.08333333,0.25,0.5,0.21875,0.28125,0.12562814,81,118,199,"sa3002957"
2022,"Yefri Del Rosario","KCR","AA",22,25.1,2.4868424173207555,11,0,1,1,,105,24,7,7,4,10,0,1,2,0,20,7.105264049487873,3.5526320247439367,2,1.4210528098975745,0.19047619,0.0952381,0.09523809,0.25531915,1.3421054315699317,0.28571429,0.95238095,5.6654816045655725,-3.178639187244817,5.972357613876245,0.73529412,0.2027027,0.33783784,0.45945946,0.14705882,0.11764706,0.48648649,0.18918919,0.32432432,0.10242588,140,231,371,"sa3002971"
2022,"Danis Correa","CHC","AA",22,13,4.153846153846154,7,0,0,1,,52,8,7,6,1,7,0,0,2,0,11,7.615384615384615,4.846153846153846,1.57142857,0.6923076923076923,0.21153846,0.13461538,0.07692308,0.17777778,1.1538461538461537,0.21212121,0.58823529,4.476257331554707,-0.32241117770855254,4.808809168522175,1.6,0.21212121,0.48484848,0.3030303,0.3,0.1,0.23529412,0.20588235,0.55882353,0.11682243,92,122,214,"sa3002980"
2022,"Didier Vargas","CHC","A+",23,15.2,5.744679685414155,5,0,0,0,,69,17,11,10,0,5,0,3,7,0,15,8.617019528121233,2.8723398427070777,3,0,0.2173913,0.07246377,0.14492753,0.27868852,1.404255034212349,0.36956522,0.56,3.1371753059506204,2.607504379463535,4.364939720686797,1.64285714,0.17777778,0.51111111,0.31111111,0.28571429,0,0.58695652,0.08695652,0.32608696,0.08461538,103,157,260,"sa3002981"
2022,"Ignacio Feliz","BAL","A+",22,20.2,6.096773255752248,7,0,0,0,,93,16,15,14,3,11,0,4,3,0,37,16.112900747345225,4.790321843805337,3.36363636,1.3064514119469102,0.39784946,0.11827957,0.27956989,0.20512821,1.3064514119469102,0.34210526,0.59701493,4.335134368731761,1.7616388870204869,3.4603922371320164,1.14285714,0.25,0.4,0.35,0.14285714,0.21428571,0.3902439,0.34146341,0.26829268,0.12777778,134,226,360,"sa3002982"
2022,"Delvin Capellan","KCR","A",23,20.2,6.096773255752248,8,0,0,0,,100,31,21,14,5,5,0,1,0,0,18,7.838708471681461,2.177419019911517,3.6,2.177419019911517,0.18,0.05,0.13,0.32978723,1.7419352159292134,0.36619718,0.53333333,6.290150983226962,-0.19337772747471416,4.750889949318722,1,0.18309859,0.4084507,0.4084507,0.06896552,0.17241379,0.52631579,0.28947368,0.18421053,0.10704225,125,230,355,"sa3002996"
2022,"Naswell Paulino","TOR","A+",22,18.1,5.400000936334946,5,4,0,0,,82,19,13,11,1,8,0,0,2,0,19,9.327274344578543,3.9272734082435967,2.375,0.4909091760304496,0.23170732,0.09756098,0.13414634,0.25675676,1.4727275280913488,0.33333333,0.546875,3.4042035441753282,1.9957973921596182,4.297083046499649,0.73913043,0.23076923,0.32692308,0.44230769,0.2173913,0.04347826,0.38181818,0.18181818,0.43636364,0.1,120,200,320,"sa3002998"
2022,"Rodolfo Sanchez","PHI","A",22,13.1,2.0250004827977377,10,0,0,0,,56,8,4,3,0,7,1,1,2,0,20,13.500003218651585,4.7250011265280545,2.85714286,0,0.35714286,0.125,0.23214286,0.16666667,1.1250002682209654,0.28571429,0.75,2.2027036666869435,-0.1777031838892058,2.80920940643679,1.83333333,0.22727273,0.5,0.27272727,0.16666667,0,0.26086957,0.34782609,0.39130435,0.21428571,69,113,182,"sa3003009"
2022,"Joan Valdez","LAD","A",23,16.2,3.239999382019161,12,0,1,1,,75,12,11,6,2,12,1,2,3,2,25,13.499997425079837,6.479998764038322,2.08333333,1.079999794006387,0.33333333,0.16,0.17333333,0.19672131,1.4399997253418493,0.29411765,0.64655172,4.9857459678650295,-1.7457465858458687,4.227036451510854,2.22222222,0.19444444,0.55555556,0.25,0.33333333,0.22222222,0.52777778,0.27777778,0.19444444,0.15457413,129,188,317,"sa3003013"
2022,"Adolfo Ramirez","LAD","A+",23,2.1,3.85714850621175,2,0,0,0,,10,1,1,1,0,2,0,0,1,0,3,11.57144551863525,7.7142970124235,1.5,0,0.3,0.2,0.1,0.125,1.2857161687372498,0.2,0.66666667,3.5201539516448976,0.33699455456685223,5.875461042036496,0,0.2,0,0.8,0.25,0,0.2,0.4,0.4,0.125,17,23,40,"sa3003015"
2022,"Adolfo Ramirez","LAD","A",23,0.2,0,1,0,0,0,,7,2,2,0,0,1,0,0,0,0,0,0,13.49993200634393,0,0,0,0.14285714,-0.14285714,0.33333333,4.499977335447976,0.33333333,0.33333333,8.405723509306618,-8.405723509306618,12.857314082533819,0.5,0.25,0.25,0.5,1,0,0.33333333,0.33333333,0.33333333,0.09677419,11,20,31,"sa3003015"
2022,"Luis Palacios","MIA","A",21,34,5.5588235294117645,6,5,0,0,,142,40,21,21,5,2,0,0,0,0,34,9,0.5294117647058824,17,1.3235294117647058,0.23943662,0.01408451,0.22535211,0.28571429,1.2352941176470589,0.34653465,0.6,3.490939246906954,2.0678842825048105,3.1251691953224294,1.15384615,0.20754717,0.4245283,0.36792453,0.23076923,0.12820513,0.56074766,0.21495327,0.22429907,0.14285714,116,346,462,"sa3003021"
2022,"Santiago Florez","PIT","A+",22,18.2,8.196427175585342,7,4,0,0,,94,26,19,17,3,7,0,4,2,0,18,8.678569950619774,3.374999425241023,2.57142857,1.4464283251032957,0.19148936,0.07446809,0.11702127,0.31325301,1.767856841792917,0.37096774,0.54878049,5.779834575555818,2.4165926000295235,5.692015059217541,1.04,0.203125,0.40625,0.390625,0.08,0.12,0.44615385,0.36923077,0.18461538,0.11676647,127,207,334,"sa3003026"
2022,"Ronny Garcia","HOU","A",22,7.1,1.2272732592813576,4,0,0,1,,31,4,1,1,0,3,0,0,1,0,5,6.136366296406788,3.6818197778440727,1.66666667,0,0.16129032,0.09677419,0.06451613,0.14285714,0.9545458683299447,0.17391304,0.85714286,3.8795940891770035,-2.652320829895646,4.8159499924257485,2.16666667,0.13636364,0.59090909,0.27272727,0.33333333,0,0.60869565,0.13043478,0.26086957,0.17592593,43,65,108,"sa3003030"
2022,"Angel Macuare","HOU","AA",22,24.2,8.756755628230684,6,5,0,1,,117,31,24,24,3,14,0,1,2,0,23,8.39189081038774,5.108107449801232,1.64285714,1.0945944535288354,0.1965812,0.11965812,0.07692308,0.30392157,1.8243240892147259,0.36842105,0.52631579,5.42970593419715,3.3270496940335335,6.058084147019186,0.93548387,0.24050633,0.36708861,0.39240506,0.19354839,0.09677419,0.44303797,0.26582278,0.29113924,0.11206897,183,281,464,"sa3003039"
2022,"Noe Toribio","PIT","AA",22,24,2.25,9,0,0,1,,96,14,6,6,2,8,0,2,3,0,30,11.25,3,3.75,0.75,0.3125,0.08333333,0.22916667,0.1627907,0.9166666666666666,0.22222222,0.8490566,3.3618514855702726,-1.1118514855702726,3.046384789794684,3,0.12727273,0.65454545,0.21818182,0.08333333,0.16666667,0.64285714,0.19642857,0.16071429,0.16052632,128,252,380,"sa3003041"
2022,"Osiris German","MIN","A+",23,7.2,1.173912556725976,6,0,5,0,,29,6,1,1,0,0,0,0,0,0,10,11.73912556725976,0,10,0,0.34482759,0,0.34482759,0.20689655,0.7826083711506507,0.31578947,0.83333333,0.9114593811427287,0.2624531755832473,1.9867062496144678,1,0.25,0.375,0.375,0.16666667,0,0.42105263,0.26315789,0.31578947,0.16216216,30,81,111,"sa3003046"
2022,"Osiris German","MIN","AA",23,3,6,3,0,0,0,,17,5,2,2,0,3,0,1,1,0,1,3,9,0.33333333,0,0.05882353,0.17647059,-0.11764706,0.38461538,2.6666666666666665,0.41666667,0.77777778,7.222498925526938,-1.2224989255269376,8.980563374360402,2.33333333,0.16666667,0.58333333,0.25,0,0,0.33333333,0.41666667,0.25,0.14285714,24,32,56,"sa3003046"
2022,"Jose Lopez","TBR","AA",23,14.2,3.6818173838057553,9,0,3,1,,63,9,8,6,1,9,1,1,1,0,28,17.18181445776019,5.522726075708633,3.11111111,0.6136362306342925,0.44444444,0.14285714,0.3015873,0.16981132,1.227272461268585,0.33333333,0.625,2.6668169642282495,1.0150004195775058,2.4891286614920327,2.5,0.16,0.6,0.24,0.33333333,0.16666667,0.52,0.12,0.36,0.15671642,99,169,268,"sa3003055"
2022,"Jose Lopez","TBR","A+",23,2,0,1,0,1,0,,7,1,0,0,0,1,0,0,0,0,2,9,4.5,2,0,0.28571429,0.14285714,0.14285715,0.16666667,1,0.25,1,3.351263475418091,-3.351263475418091,4.098477517068386,3,0,0.75,0.25,0,0,0.75,0.25,0,0.14285714,12,16,28,"sa3003055"
2022,"Tahnaj Thomas","PIT","AA",23,12.2,4.263156824825481,11,0,0,1,,55,12,7,6,2,6,1,0,0,0,10,7.105261374709135,4.263156824825481,1.66666667,1.421052274941827,0.18181818,0.10909091,0.07272727,0.24489796,1.421052274941827,0.27027027,0.72368421,5.423254518826042,-1.1600976940005605,5.55298071932791,0.72222222,0.16216216,0.35135135,0.48648649,0.05555556,0.11111111,0.46153846,0.25641026,0.28205128,0.11009174,83,135,218,"sa3003066"
2022,"Victor Santos","BOS","AA",21,43.2,4.740457463101981,8,8,0,0,,181,40,28,23,5,9,0,3,0,0,32,6.595419079098408,1.8549616159964273,3.55555556,1.0305342311091263,0.17679558,0.04972376,0.12707182,0.23668639,1.122137273874382,0.26515152,0.53333333,4.375846297815554,0.36461116528642723,4.610600403616421,1.26530612,0.17164179,0.46268657,0.36567164,0.20408163,0.10204082,0.40875912,0.27737226,0.31386861,0.10075188,199,466,665,"sa3003083"
2022,"Nelvin Correa","NYY","A+",25,14.1,1.255814232008786,8,0,0,0,,61,11,4,2,0,8,0,0,3,1,17,10.67442097207468,5.023256928035144,2.125,0,0.27868852,0.13114754,0.14754098,0.20754717,1.3255816893426073,0.30555556,0.78947368,3.1535889020798766,-1.8977746700710907,3.8834260348608463,3.28571429,0.14285714,0.65714286,0.2,0.28571429,0,0.52777778,0.19444444,0.27777778,0.13432836,108,160,268,"sa3003103"
2022,"Carlos Romero","WSN","A+",22,15,3,8,0,0,0,,66,12,6,5,1,9,0,0,1,0,16,9.6,5.4,1.77777778,0.6,0.24242424,0.13636364,0.1060606,0.21052632,1.4,0.275,0.76530612,4.384596808751424,-1.3845968087514242,5.1119867642720545,0.8125,0.25641026,0.33333333,0.41025641,0.375,0.0625,0.51219512,0.2195122,0.26829268,0.15748031,94,160,254,"sa3003106"
2022,"Miguel Romero","OAK","AAA",28,9,11,7,0,0,0,,45,14,11,11,1,7,0,0,2,0,3,3,7,0.42857143,1,0.06666667,0.15555556,-0.08888889,0.36842105,2.3333333333333335,0.38235294,0.51020408,7.012597698635526,3.987402301364474,7.051194505890211,2.85714286,0.22857143,0.57142857,0.2,0.42857143,0.14285714,0.34285714,0.22857143,0.42857143,0.06060606,71,94,165,"sa3003109"
2022,"Jose Moreno","STL","A",21,26,0.6923076923076923,8,4,1,0,,112,21,6,2,0,17,0,1,2,0,32,11.076923076923077,5.884615384615385,1.88235294,0,0.28571429,0.15178571,0.13392858,0.22340426,1.4615384615384615,0.33870968,0.84615385,3.0180885681739222,-2.32578087586623,3.6919836738934886,1.53846154,0.45,0.33333333,0.21666667,0.30769231,0,0.38709677,0.30645161,0.30645161,0.12738854,199,272,471,"sa3003113"
2022,"Miguel Pena","ATL","A",23,6.2,1.3499993562701433,6,0,0,0,,25,4,1,1,0,2,0,0,3,0,9,12.149994206431291,2.6999987125402867,4.5,0,0.36,0.08,0.28,0.17391304,0.8999995708467623,0.28571429,0.83333333,2.2159586429591855,-0.8659592866890422,2.7309539209324667,3,0.14285714,0.64285714,0.21428571,0.66666667,0,0.66666667,0.2,0.13333333,0.18691589,41,66,107,"sa3003115"
2022,"Robinson Pina","LAA","A+",23,27.2,2.2771081720940267,8,3,1,0,,109,18,8,7,1,9,0,2,3,0,40,13.012046697680152,2.927710506978034,4.44444444,0.32530116744200377,0.36697248,0.08256881,0.28440367,0.18367347,0.9759035023260114,0.29824561,0.76086957,2.229833486731141,0.047274685362885815,3.0522714200769667,0.67857143,0.1754386,0.33333333,0.49122807,0.25,0.03571429,0.62068966,0.20689655,0.17241379,0.16289593,163,279,442,"sa3003123"
2022,"Marcos Tineo","ARI","A+",25,13.2,5.92682788969182,9,2,0,0,,64,12,9,9,1,9,0,2,4,0,18,11.85365577938364,5.92682788969182,2,0.6585364321879801,0.28125,0.140625,0.140625,0.22641509,1.5365850084386201,0.32352941,0.64814815,4.190456155054245,1.7363717346375749,4.547314075841539,1.14285714,0.11764706,0.47058824,0.41176471,0.14285714,0.07142857,0.48571429,0.25714286,0.25714286,0.13565891,105,153,258,"sa3003124"
2022,"Liu Fuenmayor","ARI","A+",23,14.2,2.45454492253717,11,0,0,2,,58,13,4,4,1,5,0,0,1,0,15,9.204543459514388,3.0681811531714627,3,0.6136362306342925,0.25862069,0.0862069,0.17241379,0.24528302,1.227272461268585,0.32432432,0.84337349,3.3223854013710907,-0.8678404788339207,3.393721359466184,1.72727273,0.21052632,0.5,0.28947368,0.09090909,0.09090909,0.42105263,0.21052632,0.36842105,0.13278008,83,158,241,"sa3003126"
2022,"Eduardo Salazar","CIN","AA",24,33.2,6.148513922585376,8,8,0,0,,150,35,23,23,3,17,0,2,6,1,27,7.217820691730659,4.544553768867452,1.58823529,0.8019800768589621,0.18,0.11333333,0.06666667,0.26717557,1.5445542220987418,0.31683168,0.62248996,4.800704972480613,1.3478089501047634,5.4946680152647405,1.22222222,0.21568627,0.43137255,0.35294118,0.25,0.08333333,0.43809524,0.22857143,0.33333333,0.08576329,239,344,583,"sa3003131"
2022,"Frainger Aranguren","CIN","A",25,1.1,0,1,0,0,0,,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.402703952789307,-3.402703952789307,4.413549111787921,2,0.25,0.5,0.25,1,0,0.75,0,0.25,0.2,2,8,10,"sa3003132"
2022,"Frainger Aranguren","CIN","A+",25,6.1,0,3,0,0,0,,27,6,0,0,0,4,0,0,0,0,2,2.8421066897074496,5.684213379414899,0.5,0,0.07407407,0.14814815,-0.07407408,0.26086957,1.5789481609485831,0.28571429,1,4.783312480403764,-4.783312480403764,5.434120392045317,4,0.28571429,0.57142857,0.14285714,0,0,0.42857143,0.14285714,0.42857143,0.06956522,52,63,115,"sa3003132"
2022,"Manuel Cachutt","CIN","A+",25,12,2.25,6,0,1,0,,52,8,5,3,0,6,0,1,2,2,5,3.75,4.5,0.83333333,0,0.09615385,0.11538462,-0.01923077,0.17777778,1.1666666666666667,0.2,0.66666667,4.436820618311565,-2.1868206183115646,6.039735596130292,1.64285714,0.02631579,0.60526316,0.36842105,0,0,0.475,0.275,0.25,0.08080808,74,124,198,"sa3003133"
2022,"Osvaldo Bido","PIT","AAA",26,26.1,3.7594941247256948,9,6,0,0,,113,17,13,11,5,18,0,3,2,1,23,7.860760442608271,6.151899476823864,1.27777778,1.7088609657844067,0.20353982,0.15929204,0.04424778,0.18478261,1.329114084498983,0.1875,0.80645161,6.5816136545983355,-2.8221195298726407,5.592937924318519,1.08333333,0.24242424,0.39393939,0.36363636,0.16666667,0.20833333,0.62318841,0.17391304,0.20289855,0.09734513,185,267,452,"sa3003138"
2022,"Jose Miguel Gonzalez","CHC","A",24,25.2,4.909090301081385,8,0,0,0,,118,22,16,14,3,19,0,1,5,0,29,10.168829909382868,6.662336837181879,1.52631579,1.0519479216602967,0.24576271,0.16101695,0.08474576,0.2244898,1.5974023995582285,0.28787879,0.68783069,5.613360184210938,-0.7042698831295535,5.208588640278859,1.08,0.23529412,0.39705882,0.36764706,0.36,0.12,0.42028986,0.2173913,0.36231884,0.14495798,183,293,476,"sa3003139"
2022,"Steven Cruz","MIN","AA",23,15,9,11,0,1,1,,72,15,15,15,2,11,0,1,2,0,20,12,6.6,1.81818182,1.2,0.27777778,0.15277778,0.125,0.25,1.7333333333333334,0.34210526,0.49586777,5.3558322588602705,3.6441677411397295,5.146154781182608,0.92307692,0.35897436,0.30769231,0.33333333,0,0.15384615,0.375,0.275,0.35,0.13043478,136,186,322,"sa3003140"
2022,"Fabricio Reina","HOU","A",22,11.2,10.028568696003315,10,0,0,0,,62,13,20,13,2,10,0,0,2,0,15,11.571425418465363,7.7142836123102425,1.5,1.5428567224620486,0.24193548,0.16129032,0.08064516,0.25,1.971428034257062,0.31428571,0.14851485,6.24452860598678,3.7840400900165356,5.38927880656487,1,0.22222222,0.38888889,0.38888889,0.14285714,0.14285714,0.43243243,0.32432432,0.24324324,0.14919355,108,140,248,"sa3003143"
2022,"Emilker Guzman","LAA","A+",23,14,0,10,0,2,0,,54,6,1,0,0,7,1,0,0,0,21,13.5,4.5,3,0,0.38888889,0.12962963,0.25925926,0.12765957,0.9285714285714286,0.23076923,0.92307692,1.9587490081787111,-1.9587490081787111,2.8708438747695517,1.1,0.19230769,0.42307692,0.38461538,0.3,0,0.42307692,0.26923077,0.30769231,0.1826087,85,145,230,"sa3003158"
2022,"Juan Mejia","COL","A",21,15.2,4.021275779789908,12,0,3,1,,66,13,7,7,0,8,0,1,2,0,20,11.48935937082831,4.595743748331324,2.5,0,0.3030303,0.12121212,0.18181818,0.22807018,1.3404252599299695,0.35135135,0.68181818,3.075959108187709,0.9453166716021992,4.307256069473024,1.53846154,0.08333333,0.55555556,0.36111111,0.30769231,0,0.48648649,0.16216216,0.35135135,0.16532258,94,154,248,"sa3003159"
2022,"Matthew Peguero","TBR","A+",22,20.1,5.311476240232537,9,1,0,0,,94,23,13,12,4,13,0,0,5,0,13,5.754099260251914,5.754099260251914,1,1.7704920800775121,0.13829787,0.13829787,0,0.28395062,1.7704920800775121,0.296875,0.75657895,7.047985286669155,-1.736509046436618,6.328019702757965,1.2,0.17910448,0.44776119,0.37313433,0.12,0.16,0.5,0.18181818,0.31818182,0.09809264,146,221,367,"sa3003164"
2022,"Jose Butto","NYM","AA",24,31,3.774193548387097,8,8,0,0,,134,28,14,13,4,10,0,4,3,0,41,11.903225806451612,2.903225806451613,4.1,1.1612903225806452,0.30597015,0.07462687,0.23134328,0.23333333,1.2258064516129032,0.32,0.76923077,3.915614926430487,-0.14142137804339017,3.5262299313660592,1.19230769,0.24,0.41333333,0.34666667,0.15384615,0.15384615,0.41025641,0.29487179,0.29487179,0.17041199,205,329,534,"sa3003166"
2022,"Kenneth Betancourt","LAD","A",22,0.1,0,1,0,1,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.905746173858643,-3.905746173858643,8.357403612293062,0,0,0,1,0,0,0,0,1,0,0,1,1,"sa3003350"
2022,"Jose Alvarez","HOU","AA",22,2,27,1,0,0,0,,13,6,6,6,1,2,0,1,0,0,1,4.5,9,0.5,4.5,0.07692308,0.15384615,-0.07692307,0.6,4,0.625,0.39473684,13.889165592193603,13.110834407806397,9.147230041027068,1.5,0.44444444,0.33333333,0.22222222,0,0.5,0.77777778,0.11111111,0.11111111,0.02564103,17,22,39,"sa3003377"
2022,"Bryan Sammons","MIN","AA",27,16.2,3.779999279022354,9,0,0,0,,64,11,8,7,4,3,0,0,0,0,17,9.17999824905429,1.6199996910095804,5.66666667,2.159999588012774,0.265625,0.046875,0.21875,0.18032787,0.8399998397827454,0.175,0.71428571,5.509165283203184,-1.7291660041808297,5.131745895370425,0.42307692,0.15909091,0.25,0.59090909,0.07692308,0.15384615,0.36363636,0.38636364,0.25,0.12686567,93,175,268,"sa3003932"
2022,"John Parke","CHW","AAA",27,39,6.923076923076923,8,6,0,0,,175,47,31,30,8,13,0,1,1,0,36,8.307692307692308,3,2.76923077,1.8461538461538463,0.20571429,0.07428571,0.13142858,0.29192547,1.5384615384615385,0.33333333,0.60240964,5.365125125493758,1.557951797583165,3.8224452543717167,2.62962963,0.19672131,0.58196721,0.22131148,0.14814815,0.2962963,0.42857143,0.20634921,0.36507937,0.10077519,260,385,645,"sa3003988"
2022,"Jason Alexander","MIL","AAA",29,40.2,2.6557373727595377,8,6,0,0,,166,36,14,12,3,12,0,2,1,1,28,6.196720536438922,2.6557373727595377,2.33333333,0.6639343431898844,0.1686747,0.07228916,0.09638554,0.23684211,1.1803277212264613,0.27272727,0.7860262,4.082443249529977,-1.426705876770439,4.321117673947342,2.46666667,0.14049587,0.61157025,0.24793388,0.3,0.1,0.43548387,0.2016129,0.36290323,0.09748428,237,399,636,"sa3003997"
2022,"Ramon Perez","SDP","AA",22,8,4.5,4,0,0,0,,36,3,6,4,0,7,0,2,1,0,10,11.25,7.875,1.42857143,0,0.27777778,0.19444444,0.08333334,0.11111111,1.25,0.17647059,0.5,4.764165592193604,-0.2641655921936037,5.6431978166103365,2,0.2,0.53333333,0.26666667,0.25,0,0.22222222,0.33333333,0.44444444,0.15662651,77,89,166,"sa3004005"
2022,"Ramon Perez","SDP","AAA",22,3,15,2,1,0,0,,22,8,7,5,0,4,0,0,0,0,0,0,12,0,0,0,0.18181818,-0.18181818,0.44444444,4,0.44444444,0.41666667,7.901486587524415,7.098513412475585,12.98619945049286,1,0.11111111,0.44444444,0.44444444,0.125,0,0.35294118,0.29411765,0.35294118,0.08163265,43,55,98,"sa3004005"
2022,"Max Roberts","SEA","A+",24,10.2,7.593747736886818,8,0,0,1,,49,12,10,9,0,7,0,0,1,0,12,10.124996982515757,5.906248239800859,1.71428571,0,0.24489796,0.14285714,0.10204082,0.28571429,1.7812494691462906,0.4,0.47368421,3.177499091997718,4.4162486448891,4.733760494316299,0.76923077,0.23333333,0.33333333,0.43333333,0.15384615,0,0.3,0.3,0.4,0.10243902,78,127,205,"sa3004014"
2022,"Max Roberts","SEA","A",24,2,9,2,0,0,0,,10,2,2,2,0,2,0,0,1,0,2,9,9,1,0,0.2,0.2,0,0.25,2,0.33333333,0.5,4.905746173858643,4.094253826141357,7.873488169908524,0.25,0.16666667,0.16666667,0.66666667,0,0,0.33333333,0.16666667,0.5,0.11111111,18,27,45,"sa3004014"
2022,"Graham Spraker","TOR","AAA",27,16.2,2.6999994850159674,12,0,0,0,,75,8,5,5,0,18,0,0,2,0,21,11.339997837067063,9.719998146057483,1.16666667,0,0.28,0.24,0.04,0.14035088,1.55999970245367,0.22222222,0.80769231,4.187689090728786,-1.4876896057128186,5.746283816605647,0.9375,0.13888889,0.41666667,0.44444444,0.4375,0,0.47222222,0.25,0.27777778,0.1030303,140,190,330,"sa3004024"
2022,"David Banuelos","MIN","AAA",25,0.1,0,1,0,0,0,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.467689228057862,-3.467689228057862,8.338347302986834,0,0,0,1,1,0,0,0,1,0,0,1,1,"sa3004056"
2022,"Holden Capps","KCR","AA",27,14,5.785714285714286,8,0,0,0,,65,16,9,9,1,9,0,0,0,0,16,10.285714285714286,5.785714285714286,1.77777778,0.6428571428571429,0.24615385,0.13846154,0.10769231,0.28571429,1.7857142857142858,0.38461538,0.6779661,4.460594163622175,1.3251201220921107,5.164511151824679,1.53846154,0.15384615,0.51282051,0.33333333,0.15384615,0.07692308,0.3,0.15,0.55,0.09917355,95,147,242,"sa3004097"
2022,"Zack Kelly","BOS","AAA",27,14.1,4.395349812030751,14,0,1,2,,68,13,9,7,0,11,2,0,1,0,19,11.930235204083466,6.9069782760483225,1.72727273,0,0.27941176,0.16176471,0.11764705,0.22807018,1.6744189760117145,0.34210526,0.625,3.1188519413887543,1.2764978706419963,4.138282051813952,1.77777778,0.30555556,0.44444444,0.25,0.55555556,0,0.44736842,0.21052632,0.34210526,0.12681159,118,158,276,"sa3004118"
2022,"Matt Hardy","MIL","AAA",26,2,0,2,0,0,0,,8,3,0,0,0,0,0,0,0,0,3,13.5,0,3,0,0.375,0,0.375,0.375,1.5,0.6,1,0.4676892280578615,-0.4676892280578615,0.4676892280578615,5,0,1,0,0,0,0.4,0.2,0.4,0.13793103,8,21,29,"sa3004120"
2022,"Matt Hardy","MIL","AA",26,8,2.25,6,0,0,1,,34,9,2,2,1,1,0,0,0,0,9,10.125,1.125,9,1.125,0.26470588,0.02941176,0.23529412,0.27272727,1.25,0.34782609,0.93023256,3.3031804084777834,-1.0531804084777834,2.7608787760138513,3.2,0.125,0.66666667,0.20833333,0,0.2,0.54166667,0.16666667,0.29166667,0.125,39,89,128,"sa3004120"
2022,"Jordan Gore","MIN","AAA",27,9.1,6.750002299037082,8,0,0,3,,46,13,8,7,1,6,0,2,1,0,8,7.714288341756665,5.785716256317499,1.33333333,0.9642860427195831,0.17391304,0.13043478,0.04347826,0.34210526,2.0357149790746756,0.4137931,0.66326531,5.717689994403555,1.0323123046335265,5.716435550364877,2.25,0.13333333,0.6,0.26666667,0.125,0.125,0.56666667,0.2,0.23333333,0.125,69,107,176,"sa3004127"
2022,"JJ Muno","CHW","AA",28,3.2,7.363629500734405,5,0,0,0,,17,5,3,3,1,0,0,1,0,0,1,2.4545431669114683,0,1,2.4545431669114683,0.05882353,0,0.05882353,0.3125,1.3636350927285934,0.28571429,0.65217391,7.3713586681178445,-0.007729167383439872,7.605505478382588,0.625,0.13333333,0.33333333,0.53333333,0,0.125,0.6,0.06666667,0.33333333,0.05,20,40,60,"sa3004176"
2022,"Connor Johnstone","ATL","AAA",27,22.1,3.2238810559003825,10,4,1,0,,95,22,10,8,1,9,0,0,0,0,10,4.029851319875478,3.6268661878879302,1.11111111,0.4029851319875478,0.10526316,0.09473684,0.01052632,0.25581395,1.3880598990682202,0.28,0.70945946,4.363211743585745,-1.1393306876853622,5.089644235828742,2.33333333,0.17808219,0.57534247,0.24657534,0.11111111,0.05555556,0.39473684,0.26315789,0.34210526,0.0952381,115,200,315,"sa3004190"
2022,"Colton Laws","TOR","A+",26,2.2,3.374995674943506,2,0,0,1,,12,3,2,1,0,1,0,0,0,0,2,6.749991349887012,3.374995674943506,2,0,0.16666667,0.08333333,0.08333334,0.27272727,1.4999980777526694,0.33333333,0.5,3.0837494887405437,0.2912461862029625,5.477995445315635,0.6,0.11111111,0.33333333,0.55555556,0,0,0.55555556,0.11111111,0.33333333,0.18421053,14,24,38,"sa3004193"
