idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa829387-AAA-CIN,Cristian Santana,CIN,25,AAA,55,0.441,0.109,0.096,0.055,0.824,0.378,0.346,0.382,0.442,3,1,0,0,0.333,0.4,0.289,18,2022-06-01
19779-AAA-KCR,Dairon Blanco,KCR,29,AAA,113,0.349,0.257,0.179,0.15,0.823,0.328,0.263,0.381,0.442,7,5,13,0,0.295,0.492,0.197,18,2022-06-01
13795-AAA-TOR,Eric Stamets,TOR,30,AAA,25,0.852,0.16,0.273,0.12,0.82,0.188,0.227,0.32,0.5,2,2,1,0,0.75,0.188,0.062,18,2022-06-01
24617-AAA-BOS,Jarren Duran,BOS,25,AAA,76,0.387,0.289,0.224,0.105,0.82,0.349,0.254,0.342,0.478,9,2,1,0,0.302,0.419,0.233,18,2022-06-01
26288-AAA-BAL,Adley Rutschman,BAL,24,AAA,53,0.924,0.113,0.209,0.132,0.819,0.206,0.233,0.377,0.442,3,3,0,0,0.235,0.5,0.235,18,2022-06-01
sa3004279-AAA-PIT,Canaan Smith-Njigba,PIT,23,AAA,58,0.264,0.241,0.128,0.19,0.818,0.394,0.277,0.414,0.404,6,0,2,2,0.242,0.515,0.273,18,2022-06-01
19252-AAA-TOR,Cavan Biggio,TOR,27,AAA,31,0.246,0.194,0.095,0.323,0.817,0.333,0.238,0.484,0.333,2,0,2,0,0.333,0.533,0.133,18,2022-06-01
20970-AAA-CLE,Oscar Gonzalez,CLE,24,AAA,182,0.784,0.143,0.224,0.033,0.813,0.284,0.282,0.308,0.506,19,9,0,0,0.34,0.461,0.199,18,2022-06-01
20263-AAA-MIL,Mario Feliciano,MIL,23,AAA,45,0.183,0.067,0.024,0.067,0.812,0.395,0.366,0.422,0.39,1,0,1,1,0.237,0.526,0.237,18,2022-06-01
17736-AAA-BAL,Richie Martin,BAL,27,AAA,59,0.275,0.254,0.14,0.102,0.81,0.4,0.28,0.39,0.42,6,0,6,1,0.229,0.486,0.286,18,2022-06-01
18889-AAA-CHW,Danny Mendick,CHW,28,AAA,34,0.352,0.294,0.207,0.059,0.806,0.389,0.276,0.324,0.483,4,1,2,2,0.389,0.333,0.333,18,2022-06-01
26396-AAA-TEX,Josh H. Smith,TEX,24,AAA,191,0.365,0.204,0.149,0.126,0.805,0.333,0.273,0.382,0.422,14,4,8,4,0.383,0.417,0.208,18,2022-06-01
23378-AAA-CIN,Jose Barrero,CIN,24,AAA,33,0.367,0.364,0.267,0.091,0.803,0.312,0.233,0.303,0.5,4,2,0,0,0.375,0.375,0.25,18,2022-06-01
20450-AAA-KCR,Brewer Hicklen,KCR,26,AAA,178,0.243,0.388,0.188,0.09,0.803,0.429,0.266,0.348,0.455,18,5,11,0,0.369,0.369,0.25,18,2022-06-01
sa3010166-AAA-KCR,Jimmy Govern,KCR,25,AAA,41,0.485,0.195,0.189,0.098,0.801,0.321,0.27,0.341,0.459,4,1,1,0,0.5,0.357,0.143,18,2022-06-01
19977-AAA-WSN,Tres Barrera,WSN,27,AAA,40,0.379,0.2,0.152,0.15,0.799,0.333,0.273,0.375,0.424,3,1,0,1,0.333,0.542,0.125,18,2022-06-01
sa3006871-AAA-TBR,Cal Stevenson,TBR,25,AAA,36,0.25,0.25,0.125,0.083,0.799,0.375,0.312,0.361,0.438,2,1,1,1,0.375,0.5,0.125,18,2022-06-01
sa3008140-AAA-BAL,Cadyn Grenier,BAL,25,AAA,50,0.166,0.28,0.093,0.14,0.795,0.448,0.302,0.4,0.395,4,0,1,2,0.276,0.379,0.345,18,2022-06-01
17109-AAA-TEX,Meibrys Viloria,TEX,25,AAA,25,0.265,0.36,0.19,0.16,0.789,0.364,0.238,0.36,0.429,2,1,0,0,0.364,0.182,0.455,18,2022-06-01
19250-AAA-CHC,Trent Giambrone,CHC,28,AAA,31,0.496,0.161,0.16,0.161,0.787,0.263,0.24,0.387,0.4,2,1,5,0,0.263,0.316,0.474,18,2022-06-01
sa3004753-AAA-SFG,Bryce Johnson,SFG,26,AAA,40,0.171,0.3,0.103,0.025,0.786,0.462,0.333,0.35,0.436,2,1,4,1,0.385,0.308,0.231,18,2022-06-01
16313-AAA-PHI,Yairo Munoz,PHI,27,AAA,56,0.404,0.214,0.173,0.036,0.783,0.325,0.288,0.321,0.462,5,2,2,1,0.4,0.45,0.15,18,2022-06-01
sa738961-AAA-MIN,Caleb Hamilton,MIN,27,AAA,38,0.306,0.211,0.129,0.184,0.782,0.318,0.258,0.395,0.387,2,1,1,0,0.364,0.591,0.045,18,2022-06-01
sa943817-AAA-MIA,Jerar Encarnacion,MIA,24,AAA,55,0.328,0.345,0.226,0.036,0.781,0.355,0.264,0.291,0.491,6,3,0,0,0.355,0.548,0.097,18,2022-06-01
sa858829-AAA-CLE,Mitchell Tolman,CLE,28,AAA,51,0.425,0.235,0.2,0.078,0.78,0.344,0.267,0.314,0.467,6,1,0,0,0.25,0.531,0.25,18,2022-06-01
19392-AAA-LAD,Zach McKinstry,LAD,27,AAA,64,0.237,0.156,0.074,0.141,0.777,0.349,0.296,0.406,0.37,2,1,0,0,0.279,0.488,0.256,18,2022-06-01
17696-AAA-PIT,Kevin Newman,PIT,28,AAA,10,inf,0.0,0.125,0.1,0.775,0.25,0.25,0.4,0.375,1,0,0,0,0.5,0.5,0.0,18,2022-06-01
19703-AAA-WSN,Jake Noll,WSN,28,AAA,55,0.337,0.182,0.122,0.091,0.772,0.342,0.286,0.364,0.408,4,1,1,0,0.421,0.421,0.184,18,2022-06-01
19608-AAA-TOR,Otto Lopez,TOR,23,AAA,51,0.374,0.137,0.103,0.216,0.771,0.294,0.256,0.412,0.359,3,0,2,0,0.235,0.529,0.235,18,2022-06-01
sa913343-AAA-CLE,Alex Call,CLE,27,AAA,60,0.45,0.2,0.18,0.133,0.77,0.278,0.24,0.35,0.42,5,2,1,0,0.417,0.361,0.25,18,2022-06-01
sa915575-AAA-MIA,Devin Hairston,MIA,26,AAA,23,0.269,0.391,0.211,0.174,0.769,0.333,0.211,0.348,0.421,2,1,0,1,0.333,0.556,0.111,18,2022-06-01
15817-AAA-SEA,Erick Mejia,SEA,27,AAA,54,0.597,0.222,0.265,0.074,0.768,0.2,0.224,0.278,0.49,5,4,2,0,0.457,0.4,0.143,18,2022-06-01
sa829199-AAA-BOS,Roberto Ramos,BOS,27,AAA,42,0.3,0.333,0.2,0.143,0.762,0.318,0.229,0.333,0.429,5,1,0,0,0.5,0.318,0.227,18,2022-06-01
24765-AAA-CLE,Bryan Lavastida,CLE,23,AAA,35,0.603,0.171,0.207,0.171,0.757,0.19,0.207,0.343,0.414,2,2,2,0,0.238,0.667,0.143,18,2022-06-01
sa828577-AAA-CHW,Carlos Perez,CHW,25,AAA,49,0.418,0.163,0.136,0.082,0.756,0.294,0.273,0.347,0.409,2,2,0,0,0.382,0.353,0.294,18,2022-06-01
sa3006937-AAA-LAD,Drew Avans,LAD,26,AAA,31,0.067,0.323,0.043,0.226,0.756,0.462,0.261,0.452,0.304,1,0,4,0,0.077,0.615,0.308,18,2022-06-01
12719-AAA-LAA,Dillon Thomas,LAA,29,AAA,64,0.173,0.328,0.113,0.094,0.752,0.394,0.264,0.375,0.377,4,1,0,1,0.303,0.424,0.273,18,2022-06-01
22165-AAA-COL,Ryan Vilade,COL,23,AAA,64,0.508,0.109,0.111,0.125,0.748,0.294,0.278,0.359,0.389,5,0,3,1,0.294,0.49,0.216,18,2022-06-01
21139-AAA-CHC,Tyler Payne,CHC,29,AAA,10,0.37,0.3,0.222,0.1,0.744,0.333,0.222,0.3,0.444,1,0,0,0,0.333,0.333,0.333,18,2022-06-01
19968-AAA-PIT,Jared Oliva,PIT,26,AAA,35,1.129,0.114,0.258,0.114,0.737,0.16,0.194,0.286,0.452,3,2,2,0,0.52,0.44,0.08,18,2022-06-01
17807-AAA-OAK,Drew Jackson,OAK,28,AAA,54,0.126,0.259,0.065,0.148,0.737,0.406,0.283,0.389,0.348,3,0,5,0,0.25,0.625,0.125,18,2022-06-01
sa549926-AAA-COL,D.J. Peterson,COL,30,AAA,26,0.113,0.192,0.043,0.077,0.732,0.389,0.304,0.385,0.348,1,0,0,0,0.167,0.556,0.222,18,2022-06-01
20220-AAA-LAA,Jo Adell,LAA,23,AAA,50,0.446,0.32,0.286,0.14,0.732,0.16,0.167,0.28,0.452,6,3,0,0,0.48,0.44,0.08,18,2022-06-01
sa3011540-AAA-LAD,Michael Busch,LAD,24,AAA,51,0.346,0.314,0.217,0.059,0.729,0.286,0.217,0.294,0.435,6,2,0,0,0.393,0.357,0.286,18,2022-06-01
sa873690-AAA-MIL,Weston Wilson,MIL,27,AAA,61,0.242,0.279,0.135,0.131,0.729,0.333,0.25,0.344,0.385,5,1,2,1,0.417,0.361,0.194,18,2022-06-01
sa3004378-AAA-ATL,Drew Waters,ATL,23,AAA,42,0.197,0.333,0.132,0.071,0.728,0.417,0.263,0.333,0.395,5,0,1,0,0.292,0.458,0.25,18,2022-06-01
16593-AAA-SFG,Kevin Padlo,SFG,25,AAA,38,0.479,0.184,0.176,0.079,0.728,0.269,0.235,0.316,0.412,3,1,1,0,0.385,0.423,0.192,18,2022-06-01
11472-AAA-CHC,Dixon Machado,CHC,30,AAA,65,0.0,0.138,0.0,0.185,0.726,0.341,0.28,0.446,0.28,0,0,0,0,0.317,0.463,0.22,18,2022-06-01
sa3014819-AAA-MIA,Norel Gonzalez,MIA,28,AAA,32,0.691,0.188,0.259,0.125,0.726,0.143,0.185,0.281,0.444,3,2,0,0,0.571,0.381,0.048,18,2022-06-01
14818-AAA-KCR,JaCoby Jones,KCR,30,AAA,36,0.339,0.333,0.226,0.111,0.725,0.235,0.194,0.306,0.419,3,2,1,0,0.529,0.353,0.176,18,2022-06-01
17423-AAA-CHW,Yermin Mercedes,CHW,29,AAA,44,0.306,0.227,0.139,0.182,0.725,0.28,0.222,0.364,0.361,3,1,1,0,0.6,0.08,0.32,18,2022-06-01
11863-AAA-ARI,Yadiel Rivera,ARI,30,AAA,27,0.346,0.222,0.154,0.037,0.719,0.316,0.269,0.296,0.423,2,1,1,0,0.263,0.421,0.316,18,2022-06-01
sa737824-AAA-DET,Jamie Westbrook,DET,27,AAA,61,0.488,0.082,0.08,0.164,0.717,0.273,0.26,0.377,0.34,2,1,0,0,0.318,0.523,0.136,18,2022-06-01
sa3006787-AAA-CLE,David Fry,CLE,26,AAA,42,0.203,0.333,0.135,0.071,0.715,0.375,0.27,0.31,0.405,3,1,0,0,0.208,0.5,0.292,18,2022-06-01
25040-AAA-TOR,Vinny Capra,TOR,25,AAA,21,0.0,0.095,0.0,0.095,0.714,0.333,0.333,0.381,0.333,0,0,2,0,0.333,0.389,0.333,18,2022-06-01
sa3006733-AAA-HOU,David Hensley,HOU,26,AAA,61,0.113,0.328,0.074,0.115,0.713,0.441,0.278,0.361,0.352,4,0,3,0,0.147,0.588,0.294,18,2022-06-01
20022-AAA-STL,Kramer Robertson,STL,27,AAA,61,0.304,0.23,0.14,0.262,0.712,0.185,0.163,0.41,0.302,2,2,6,1,0.333,0.519,0.148,18,2022-06-01
16429-AAA-LAD,Jason Martin,LAD,26,AAA,41,0.285,0.39,0.222,0.122,0.709,0.278,0.194,0.293,0.417,4,2,0,0,0.444,0.333,0.167,18,2022-06-01
19522-AAA-CIN,TJ Friedl,CIN,26,AAA,22,0.611,0.182,0.222,0.182,0.707,0.154,0.167,0.318,0.389,2,1,0,0,0.308,0.692,0.077,18,2022-06-01
20165-AAA-HOU,J.J. Matijevic,HOU,26,AAA,26,0.13,0.154,0.04,0.038,0.706,0.381,0.32,0.346,0.36,1,0,1,0,0.19,0.571,0.238,18,2022-06-01
sa829082-AAA-TEX,Nick Tanielu,TEX,29,AAA,38,0.396,0.211,0.167,0.053,0.706,0.296,0.25,0.289,0.417,4,1,0,0,0.444,0.222,0.296,18,2022-06-01
18015-AAA-STL,Paul DeJong,STL,28,AAA,65,0.4,0.215,0.172,0.077,0.706,0.261,0.241,0.292,0.414,6,2,1,0,0.413,0.457,0.13,18,2022-06-01
23359-AAA-CHC,Nelson Velazquez,CHC,23,AAA,79,0.272,0.367,0.2,0.089,0.705,0.3,0.214,0.291,0.414,8,3,4,2,0.35,0.375,0.25,18,2022-06-01
19432-AAA-ARI,Yonny Hernandez,ARI,24,AAA,30,0.326,0.067,0.043,0.167,0.704,0.286,0.261,0.4,0.304,1,0,2,1,0.286,0.619,0.095,18,2022-06-01
19318-AAA-LAA,Matt Thaiss,LAA,27,AAA,30,0.167,0.333,0.111,0.1,0.704,0.375,0.259,0.333,0.37,1,1,0,0,0.375,0.5,0.125,18,2022-06-01
18371-AAA-MIN,Jermaine Palacios,MIN,25,AAA,163,0.245,0.233,0.114,0.086,0.701,0.333,0.262,0.325,0.376,11,3,6,2,0.213,0.565,0.222,18,2022-06-01
sa830359-AAA-MIL,Andruw Monasterio,MIL,25,AAA,44,0.21,0.341,0.143,0.045,0.7,0.407,0.262,0.295,0.405,5,0,1,0,0.259,0.37,0.37,18,2022-06-01
19727-AAA-MIA,Joe Dunand,MIA,26,AAA,15,0.238,0.6,0.286,0.0,0.7,0.5,0.214,0.2,0.5,2,1,0,0,1.0,0.0,0.25,18,2022-06-01
17216-AAA-LAA,Monte Harrison,LAA,26,AAA,41,0.241,0.366,0.176,0.146,0.699,0.263,0.206,0.317,0.382,2,2,8,0,0.421,0.474,0.105,18,2022-06-01
sa3011471-AAA-CHW,Yolbert Sanchez,CHW,25,AAA,59,0.334,0.169,0.113,0.085,0.699,0.31,0.264,0.322,0.377,4,1,0,0,0.214,0.5,0.286,18,2022-06-01
18365-AAA-MIA,Lewin Diaz,MIA,25,AAA,61,0.721,0.164,0.236,0.049,0.699,0.163,0.2,0.262,0.436,5,4,0,0,0.512,0.326,0.14,18,2022-06-01
13744-AAA-MIL,David Dahl,MIL,28,AAA,51,0.148,0.235,0.07,0.157,0.698,0.355,0.256,0.373,0.326,2,0,0,0,0.29,0.484,0.226,18,2022-06-01
15994-AAA-LAA,Kean Wong,LAA,27,AAA,60,0.156,0.2,0.062,0.183,0.696,0.316,0.25,0.383,0.312,3,0,4,2,0.132,0.632,0.263,18,2022-06-01
sa3005233-AAA-COL,LJ Hatch,COL,28,AAA,18,0.227,0.389,0.176,0.056,0.69,0.4,0.235,0.278,0.412,2,0,0,0,0.3,0.4,0.3,18,2022-06-01
18027-AAA-PIT,Hoy Park,PIT,26,AAA,46,0.124,0.217,0.054,0.196,0.689,0.333,0.243,0.391,0.297,2,0,1,0,0.148,0.704,0.185,18,2022-06-01
sa915708-AAA-DET,Dane Myers,DET,26,AAA,33,0.106,0.303,0.065,0.0,0.688,0.429,0.29,0.333,0.355,2,0,0,1,0.333,0.571,0.095,18,2022-06-01
sa3006667-AAA-BAL,Robert Neustrom,BAL,25,AAA,57,0.438,0.263,0.231,0.088,0.686,0.206,0.192,0.263,0.423,6,3,0,0,0.471,0.382,0.147,18,2022-06-01
21558-AAA-PHI,Matt Vierling,PHI,25,AAA,68,0.502,0.147,0.148,0.103,0.686,0.26,0.23,0.309,0.377,6,1,6,2,0.4,0.44,0.16,18,2022-06-01
sa828685-AAA-LAA,Jake Gatewood,LAA,26,AAA,33,0.107,0.333,0.071,0.121,0.685,0.412,0.25,0.364,0.321,2,0,0,1,0.471,0.176,0.353,18,2022-06-01
sa3004813-AAA-TOR,Logan Warmoth,TOR,26,AAA,39,0.637,0.179,0.229,0.051,0.685,0.179,0.2,0.256,0.429,4,2,0,1,0.5,0.429,0.071,18,2022-06-01
12140-AAA-CIN,Juniel Querecuto,CIN,29,AAA,48,0.522,0.125,0.13,0.042,0.683,0.3,0.261,0.292,0.391,5,0,0,2,0.275,0.45,0.25,18,2022-06-01
sa876814-AAA-TEX,Nash Knight,TEX,29,AAA,47,0.131,0.213,0.056,0.213,0.682,0.308,0.222,0.404,0.278,2,0,0,1,0.308,0.385,0.308,18,2022-06-01
sa829836-AAA-PHI,Dalton Guthrie,PHI,26,AAA,32,0.213,0.312,0.133,0.031,0.681,0.4,0.267,0.281,0.4,4,0,0,1,0.4,0.3,0.3,18,2022-06-01
sa918293-AAA-PHI,Darick Hall,PHI,26,AAA,61,0.381,0.262,0.2,0.098,0.679,0.222,0.2,0.279,0.4,5,3,3,0,0.389,0.528,0.083,18,2022-06-01
sa828703-AAA-SEA,Marcus Wilson,SEA,25,AAA,41,0.16,0.39,0.125,0.22,0.678,0.375,0.188,0.366,0.312,2,0,1,0,0.375,0.5,0.125,18,2022-06-01
25768-AAA-SDP,C.J. Abrams,SDP,21,AAA,70,0.208,0.229,0.095,0.071,0.678,0.326,0.254,0.329,0.349,3,1,3,3,0.304,0.5,0.196,18,2022-06-01
sa917339-AAA-CLE,Jose Fermin,CLE,23,AAA,32,0.107,0.156,0.033,0.031,0.677,0.36,0.3,0.344,0.333,1,0,2,1,0.28,0.44,0.32,18,2022-06-01
15971-AAA-KCR,Ivan Castillo,KCR,27,AAA,60,0.459,0.117,0.107,0.05,0.675,0.292,0.268,0.3,0.375,4,1,0,2,0.312,0.521,0.188,18,2022-06-01
sa3007044-AAA-ATL,Greyson Jenista,ATL,25,AAA,41,0.277,0.39,0.216,0.073,0.674,0.263,0.189,0.268,0.405,4,2,0,1,0.105,0.526,0.368,18,2022-06-01
sa3011890-AAA-TEX,Davis Wendzel,TEX,25,AAA,23,0.259,0.304,0.158,0.13,0.673,0.231,0.211,0.304,0.368,1,1,0,0,0.769,0.077,0.154,18,2022-06-01
19314-AAA-SFG,Donovan Walton,SFG,28,AAA,24,0.327,0.292,0.19,0.125,0.673,0.231,0.19,0.292,0.381,2,1,1,0,0.615,0.231,0.154,18,2022-06-01
17806-AAA-ARI,Braden Bishop,ARI,28,AAA,49,0.371,0.245,0.182,0.102,0.672,0.233,0.205,0.286,0.386,4,2,4,0,0.267,0.533,0.2,18,2022-06-01
sa876187-AAA-TBR,Ford Proctor,TBR,25,AAA,53,0.224,0.34,0.152,0.113,0.671,0.308,0.217,0.302,0.37,3,2,0,0,0.346,0.385,0.269,18,2022-06-01
14678-AAA-NYM,Tzu-Wei Lin,NYM,28,AAA,26,0.39,0.308,0.24,0.038,0.671,0.2,0.2,0.231,0.44,2,2,0,1,0.333,0.4,0.333,18,2022-06-01
sa3014838-AAA-HOU,Pedro Leon,HOU,24,AAA,66,0.322,0.288,0.185,0.182,0.67,0.212,0.167,0.318,0.352,6,2,4,0,0.364,0.394,0.242,18,2022-06-01
14388-AAA-NYY,Ronald Guzman,NYY,27,AAA,40,0.175,0.45,0.158,0.025,0.67,0.421,0.237,0.275,0.395,4,1,0,0,0.211,0.421,0.263,18,2022-06-01
sa3006678-AAA-NYM,Manny Rodriguez,NYM,25,AAA,32,0.344,0.281,0.194,0.031,0.669,0.25,0.226,0.25,0.419,2,2,1,0,0.45,0.35,0.2,18,2022-06-01
sa3004755-AAA-CLE,Tyler Freeman,CLE,23,AAA,65,0.414,0.154,0.127,0.108,0.669,0.233,0.218,0.323,0.345,3,2,2,1,0.256,0.535,0.186,18,2022-06-01
sa875089-AAA-DET,Brendon Davis,DET,24,AAA,34,0.13,0.265,0.069,0.118,0.663,0.35,0.241,0.353,0.31,2,0,0,1,0.5,0.35,0.15,18,2022-06-01
21538-AAA-MIA,Nick Fortes,MIA,25,AAA,25,0.658,0.04,0.053,0.2,0.663,0.222,0.211,0.4,0.263,1,0,0,0,0.222,0.5,0.278,18,2022-06-01
sa917932-AAA-CHW,Blake Rutherford,CHW,25,AAA,53,0.204,0.245,0.1,0.057,0.662,0.333,0.26,0.302,0.36,3,1,1,0,0.278,0.444,0.306,18,2022-06-01
sa1115890-AAA-ARI,Dominic Canzone,ARI,24,AAA,58,0.446,0.172,0.154,0.086,0.658,0.225,0.212,0.293,0.365,4,2,2,1,0.225,0.55,0.225,18,2022-06-01
15878-AAA-NYY,Miguel Andujar,NYY,27,AAA,28,0.778,0.071,0.111,0.036,0.656,0.25,0.259,0.286,0.37,1,1,1,0,0.25,0.542,0.208,18,2022-06-01
sa917140-AAA-SDP,Eguy Rosario,SDP,22,AAA,59,0.16,0.203,0.065,0.203,0.655,0.294,0.217,0.373,0.283,3,0,4,1,0.235,0.588,0.147,18,2022-06-01
15189-AAA-PHI,Dustin Peterson,PHI,27,AAA,53,0.079,0.396,0.062,0.075,0.654,0.448,0.271,0.321,0.333,3,0,0,0,0.345,0.345,0.31,18,2022-06-01
21304-AAA-CIN,Mark Kolozsvary,CIN,26,AAA,25,0.223,0.32,0.143,0.12,0.653,0.25,0.19,0.32,0.333,1,1,0,0,0.333,0.417,0.25,18,2022-06-01
16411-AAA-WSN,Richard Urena,WSN,26,AAA,30,0.24,0.167,0.08,0.1,0.653,0.273,0.24,0.333,0.32,2,0,1,0,0.364,0.5,0.091,18,2022-06-01
19294-AAA-TEX,Nick Solak,TEX,27,AAA,42,0.221,0.238,0.105,0.071,0.652,0.296,0.237,0.31,0.342,2,1,1,0,0.333,0.407,0.259,18,2022-06-01
17838-AAA-TEX,Willie Calhoun,TEX,27,AAA,33,0.341,0.152,0.103,0.091,0.648,0.24,0.241,0.303,0.345,1,1,0,0,0.48,0.4,0.12,18,2022-06-01
sa917319-AAA-NYM,Carlos Rincon,NYM,24,AAA,26,0.217,0.385,0.167,0.077,0.644,0.357,0.208,0.269,0.375,4,0,0,1,0.429,0.5,0.0,18,2022-06-01
12174-AAA-PHI,Jorge Bonifacio,PHI,29,AAA,37,0.24,0.297,0.143,0.054,0.642,0.304,0.229,0.27,0.371,3,1,1,1,0.478,0.261,0.217,18,2022-06-01
15982-AAA-CHW,Ryder Jones,CHW,28,AAA,34,0.219,0.5,0.219,0.059,0.642,0.308,0.188,0.235,0.406,3,2,0,0,0.615,0.077,0.462,18,2022-06-01
20047-AAA-MIA,Brian Miller,MIA,26,AAA,13,0.181,0.231,0.083,0.077,0.641,0.333,0.25,0.308,0.333,1,0,0,0,0.444,0.333,0.333,18,2022-06-01
sa3010034-AAA-HOU,Korey Lee,HOU,23,AAA,44,0.253,0.386,0.195,0.045,0.64,0.273,0.195,0.25,0.39,4,2,0,0,0.455,0.273,0.227,18,2022-06-01
sa1169803-AAA-KCR,Clay Dungan,KCR,26,AAA,55,0.215,0.145,0.062,0.091,0.64,0.286,0.25,0.327,0.312,3,0,4,0,0.31,0.619,0.071,18,2022-06-01
sa829857-AAA-MIA,Bryson Brigman,MIA,27,AAA,38,0.14,0.211,0.059,0.079,0.639,0.321,0.265,0.316,0.324,2,0,1,1,0.429,0.464,0.071,18,2022-06-01
19818-AAA-WSN,Josh Palacios,WSN,26,AAA,40,0.312,0.15,0.094,0.125,0.638,0.25,0.219,0.325,0.312,2,0,1,0,0.357,0.536,0.143,18,2022-06-01
sa3003305-AAA-NYY,Oswald Peraza,NYY,22,AAA,52,0.265,0.269,0.143,0.058,0.637,0.273,0.224,0.269,0.367,3,2,4,0,0.515,0.364,0.121,18,2022-06-01
sa857840-AAA-COL,Kyle Holder,COL,28,AAA,19,0.0,0.211,0.0,0.158,0.635,0.308,0.267,0.368,0.267,0,0,0,0,0.308,0.615,0.077,18,2022-06-01
23559-AAA-TEX,Ryan Dorow,TEX,26,AAA,42,0.065,0.214,0.028,0.119,0.635,0.333,0.25,0.357,0.278,1,0,0,0,0.407,0.444,0.148,18,2022-06-01
sa3004390-AAA-MIA,Demetrius Sims,MIA,26,AAA,29,0.047,0.379,0.036,0.0,0.632,0.471,0.286,0.31,0.321,1,0,1,0,0.412,0.412,0.059,18,2022-06-01
19562-AAA-DET,Zack Short,DET,27,AAA,68,0.165,0.221,0.073,0.162,0.629,0.273,0.218,0.338,0.291,4,0,3,0,0.545,0.318,0.159,18,2022-06-01
sa913279-AAA-NYY,Armando Alvarez,NYY,27,AAA,19,0.838,0.211,0.353,0.053,0.628,0.0,0.118,0.158,0.471,2,2,0,0,0.462,0.385,0.231,18,2022-06-01
10441-AAA-MIL,Jon Singleton,MIL,30,AAA,53,0.186,0.321,0.119,0.208,0.625,0.25,0.167,0.34,0.286,3,1,0,0,0.333,0.458,0.25,18,2022-06-01
sa829030-AAA-MIN,Roy Morales,MIN,27,AAA,29,0.097,0.207,0.04,0.138,0.625,0.316,0.24,0.345,0.28,1,0,2,0,0.053,0.579,0.368,18,2022-06-01
19552-AAA-BOS,Jaylin Davis,BOS,27,AAA,31,0.075,0.258,0.038,0.129,0.624,0.333,0.231,0.355,0.269,1,0,0,0,0.333,0.333,0.278,18,2022-06-01
sa823925-AAA-CIN,Michael De Leon,CIN,25,AAA,17,0.0,0.176,0.0,0.118,0.62,0.333,0.267,0.353,0.267,0,0,0,0,0.25,0.5,0.25,18,2022-06-01
19710-AAA-CIN,Ronnie Dawson,CIN,27,AAA,48,0.104,0.229,0.048,0.083,0.619,0.323,0.238,0.333,0.286,2,0,0,0,0.29,0.452,0.258,18,2022-06-01
17684-AAA-OAK,Vimael Machin,OAK,28,AAA,54,0.138,0.074,0.02,0.093,0.619,0.289,0.265,0.333,0.286,1,0,0,0,0.311,0.467,0.244,18,2022-06-01
sa3011642-AAA-MIA,JJ Bleday,MIA,24,AAA,52,0.206,0.404,0.167,0.192,0.617,0.211,0.143,0.308,0.31,3,2,0,0,0.579,0.158,0.211,18,2022-06-01
22515-AAA-SFG,Heliot Ramos,SFG,22,AAA,58,0.274,0.293,0.161,0.017,0.616,0.27,0.214,0.241,0.375,5,2,1,1,0.297,0.514,0.216,18,2022-06-01
sa922180-AAA-WSN,Alfredo Rodriguez,WSN,28,AAA,13,0.25,0.308,0.154,0.0,0.615,0.333,0.231,0.231,0.385,2,0,0,0,0.444,0.333,0.222,18,2022-06-01
20122-AAA-MIN,Mark Contreras,MIN,27,AAA,53,0.169,0.302,0.102,0.057,0.61,0.312,0.224,0.283,0.327,3,1,1,1,0.344,0.469,0.219,18,2022-06-01
15519-AAA-HOU,Franklin Barreto,HOU,26,AAA,50,0.264,0.34,0.179,0.2,0.608,0.136,0.128,0.3,0.308,3,2,3,1,0.364,0.364,0.227,18,2022-06-01
sa829667-AAA-CLE,Mike Rivera,CLE,26,AAA,14,0.0,0.357,0.0,0.143,0.607,0.429,0.25,0.357,0.25,0,0,0,0,0.429,0.143,0.429,18,2022-06-01
16291-AAA-CHW,Nick Ciuffo,CHW,27,AAA,12,0.0,0.333,0.0,0.083,0.606,0.429,0.273,0.333,0.273,0,0,0,0,0.286,0.429,0.286,18,2022-06-01
sa3002836-AAA-STL,Evan Mendoza,STL,26,AAA,49,0.095,0.143,0.027,0.245,0.604,0.233,0.189,0.388,0.216,1,0,6,0,0.433,0.267,0.3,18,2022-06-01
21386-AAA-HOU,Michael Papierski,HOU,26,AAA,108,0.4,0.083,0.067,0.13,0.602,0.214,0.211,0.324,0.278,4,1,0,0,0.345,0.44,0.202,18,2022-06-01
18881-AAA-MIN,Curtis Terry,MIN,25,AAA,59,0.567,0.153,0.173,0.068,0.6,0.163,0.173,0.254,0.346,5,2,0,0,0.372,0.488,0.116,18,2022-06-01
sa916844-AAA-SFG,Ricardo Genoves,SFG,23,AAA,30,0.333,0.167,0.111,0.067,0.6,0.217,0.222,0.267,0.333,1,1,0,0,0.261,0.478,0.261,18,2022-06-01
sa828682-AAA-SEA,Forrest Wall,SEA,26,AAA,40,0.162,0.25,0.081,0.05,0.599,0.333,0.243,0.275,0.324,3,0,3,0,0.333,0.519,0.148,18,2022-06-01
sa918769-AAA-COL,Bret Boswell,COL,27,AAA,25,0.0,0.24,0.0,0.16,0.598,0.333,0.238,0.36,0.238,0,0,1,0,0.067,0.533,0.4,18,2022-06-01
