idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa3005628-A-NYM,Stanley Consuegra,NYM,21,A,51,0.133,0.314,0.083,0.059,0.587,0.323,0.229,0.275,0.312,2,1,0,0,0.29,0.452,0.258,18,2022-06-01
sa3016971-A-DET,Justice Bigbie,DET,23,A,54,0.162,0.315,0.102,0.056,0.584,0.312,0.204,0.278,0.306,4,0,2,0,0.219,0.625,0.156,18,2022-06-01
sa3014473-A-LAD,Jake Vogel,LAD,20,A,64,0.14,0.219,0.061,0.219,0.584,0.229,0.163,0.359,0.224,2,0,2,0,0.314,0.429,0.286,18,2022-06-01
sa3005722-A-STL,Adanson Cruz,STL,21,A,27,0.0,0.407,0.0,0.111,0.583,0.462,0.25,0.333,0.25,0,0,0,1,0.385,0.308,0.308,18,2022-06-01
sa3006622-A-DET,Eduardo Valencia,DET,22,A,29,0.279,0.069,0.038,0.103,0.58,0.25,0.231,0.31,0.269,1,0,1,0,0.25,0.542,0.208,18,2022-06-01
sa3011669-A-BAL,Erison Placencia,BAL,20,A,16,0.0,0.562,0.0,0.062,0.579,0.667,0.267,0.312,0.267,0,0,0,0,0.0,0.667,0.333,18,2022-06-01
sa3008836-A-BOS,Brainer Bonaci,BOS,19,A,62,0.056,0.161,0.018,0.097,0.577,0.289,0.236,0.323,0.255,1,0,2,1,0.356,0.444,0.2,18,2022-06-01
sa3008941-A-CHW,Wilber Sanchez,CHW,20,A,56,0.175,0.143,0.05,0.25,0.575,0.188,0.15,0.375,0.2,2,0,10,1,0.5,0.406,0.094,18,2022-06-01
sa3010155-A-KCR,Omar Hernandez,KCR,20,A,45,0.089,0.267,0.048,0.067,0.575,0.333,0.238,0.289,0.286,2,0,4,0,0.367,0.4,0.233,18,2022-06-01
sa3010341-A-TOR,Glenn Santiago,TOR,21,A,33,0.236,0.212,0.1,0.091,0.573,0.261,0.2,0.273,0.3,3,0,1,1,0.391,0.261,0.348,18,2022-06-01
sa3017403-A-CIN,Jay Allen II,CIN,19,A,50,0.142,0.18,0.051,0.16,0.571,0.233,0.179,0.34,0.231,2,0,5,0,0.3,0.433,0.3,18,2022-06-01
sa3008944-A-DET,Carlos Mendoza,DET,22,A,54,0.129,0.185,0.048,0.222,0.566,0.219,0.167,0.352,0.214,2,0,3,0,0.25,0.625,0.125,18,2022-06-01
sa3008885-A-TEX,Efrenyer Narvaez,TEX,19,A,27,0.0,0.259,0.0,0.0,0.566,0.368,0.269,0.296,0.269,0,0,0,0,0.316,0.368,0.316,18,2022-06-01
sa3014687-A-LAA,Arol Vera,LAA,19,A,60,0.075,0.25,0.038,0.1,0.564,0.3,0.226,0.3,0.264,2,0,1,1,0.425,0.525,0.05,18,2022-06-01
sa3017077-A-NYM,Drake Osborn,NYM,23,A,18,0.964,0.111,0.214,0.222,0.563,0.0,0.071,0.278,0.286,1,1,0,0,0.727,0.273,0.091,18,2022-06-01
sa3005547-A-MIL,Luis Silva,MIL,20,A,30,0.159,0.233,0.074,0.067,0.563,0.273,0.222,0.267,0.296,2,0,1,0,0.409,0.455,0.182,18,2022-06-01
sa3008782-A-WSN,Yoander Rivero,WSN,20,A,27,0.0,0.185,0.0,0.222,0.561,0.25,0.19,0.37,0.19,0,0,0,0,0.188,0.562,0.25,18,2022-06-01
sa3005945-A-MIL,Oswel Leones,MIL,21,A,27,0.061,0.37,0.045,0.185,0.561,0.333,0.182,0.333,0.227,1,0,0,0,0.333,0.333,0.333,18,2022-06-01
sa3017165-A-COL,Zach Kokoska,COL,23,A,31,0.298,0.194,0.115,0.129,0.56,0.158,0.154,0.29,0.269,1,1,0,0,0.632,0.368,0.0,18,2022-06-01
sa3014695-A-NYM,Alex Ramirez,NYM,19,A,62,0.035,0.258,0.018,0.048,0.558,0.318,0.25,0.29,0.268,1,0,3,3,0.409,0.318,0.273,18,2022-06-01
sa3010340-A-OAK,Jalen Greer,OAK,20,A,28,0.115,0.5,0.115,0.071,0.558,0.364,0.192,0.25,0.308,1,1,1,0,0.182,0.636,0.182,18,2022-06-01
sa3010335-A-ARI,Glenallen Hill Jr.,ARI,21,A,45,0.065,0.378,0.049,0.067,0.557,0.375,0.22,0.289,0.268,1,0,1,0,0.417,0.375,0.208,18,2022-06-01
sa3005928-A-CLE,Richard Paz,CLE,21,A,37,0.075,0.216,0.032,0.054,0.555,0.259,0.226,0.297,0.258,1,0,0,0,0.259,0.481,0.259,18,2022-06-01
sa3011501-A-OAK,T.J. Schofield-Sam,OAK,21,A,48,0.214,0.167,0.071,0.042,0.554,0.235,0.19,0.292,0.262,3,0,0,2,0.324,0.559,0.118,18,2022-06-01
sa3015088-A-CLE,Joe Donovan,CLE,23,A,33,0.065,0.273,0.036,0.091,0.553,0.286,0.214,0.303,0.25,1,0,0,0,0.333,0.381,0.333,18,2022-06-01
sa3009279-A-HOU,Miguel Palma,HOU,20,A,54,0.115,0.185,0.043,0.093,0.552,0.256,0.213,0.296,0.255,2,0,0,0,0.538,0.359,0.077,18,2022-06-01
sa3015177-A-CIN,Braylin Minier,CIN,19,A,40,0.36,0.3,0.216,0.075,0.551,0.13,0.135,0.2,0.351,4,2,0,0,0.478,0.391,0.087,18,2022-06-01
sa3017694-A-WSN,Brady House,WSN,19,A,51,0.161,0.353,0.114,0.02,0.55,0.241,0.182,0.255,0.295,3,1,1,0,0.241,0.448,0.241,18,2022-06-01
sa3018215-A-TOR,Roque Salinas,TOR,19,A,41,0.35,0.073,0.051,0.049,0.55,0.25,0.231,0.268,0.282,2,0,0,0,0.306,0.528,0.167,18,2022-06-01
sa3010165-A-SFG,Dilan Rosario,SFG,21,A,44,0.153,0.409,0.125,0.091,0.55,0.286,0.175,0.25,0.3,2,1,1,1,0.381,0.476,0.095,18,2022-06-01
sa3017166-A-TOR,Juan Gonzalez,TOR,21,A,20,0.095,0.35,0.067,0.2,0.55,0.25,0.133,0.35,0.2,1,0,0,0,0.25,0.5,0.25,18,2022-06-01
sa3015164-A-ATL,Brian Klein,ATL,24,A,31,0.167,0.29,0.097,0.0,0.548,0.318,0.226,0.226,0.323,3,0,0,0,0.364,0.364,0.273,18,2022-06-01
sa3011260-A-SDP,Kervin Pichardo,SDP,20,A,32,0.178,0.312,0.111,0.062,0.546,0.263,0.185,0.25,0.296,3,0,1,0,0.368,0.421,0.211,18,2022-06-01
sa3005597-A-NYY,Raimfer Salinas,NYY,21,A,27,0.07,0.296,0.042,0.037,0.546,0.312,0.208,0.296,0.25,1,0,2,1,0.312,0.562,0.125,18,2022-06-01
sa3003350-A-LAD,Kenneth Betancourt,LAD,22,A,38,0.422,0.132,0.111,0.053,0.542,0.2,0.194,0.237,0.306,2,1,0,0,0.3,0.5,0.2,18,2022-06-01
sa3015182-A-LAD,Yeiner Fernandez,LAD,19,A,64,0.307,0.141,0.086,0.094,0.541,0.208,0.19,0.266,0.276,3,1,0,0,0.375,0.354,0.271,18,2022-06-01
sa917291-A-HOU,Yeuris Ramirez,HOU,23,A,48,0.143,0.5,0.143,0.083,0.536,0.25,0.143,0.25,0.286,2,2,2,0,0.375,0.438,0.125,18,2022-06-01
sa3007020-A-DET,Kingston Liniak,DET,22,A,48,0.146,0.25,0.073,0.146,0.536,0.241,0.171,0.292,0.244,3,0,0,2,0.345,0.414,0.241,18,2022-06-01
sa3008785-A-MIA,Cristhian Rodriguez,MIA,20,A,43,0.079,0.326,0.051,0.093,0.535,0.32,0.205,0.279,0.256,2,0,1,0,0.36,0.32,0.32,18,2022-06-01
sa1169620-A-TEX,Marcus Smith,TEX,21,A,51,0.237,0.431,0.205,0.118,0.534,0.095,0.114,0.216,0.318,3,3,4,0,0.524,0.381,0.095,18,2022-06-01
sa3017797-A-CHW,Colby Smelley,CHW,22,A,39,0.118,0.282,0.067,0.179,0.533,0.211,0.133,0.333,0.2,2,0,0,0,0.526,0.421,0.053,18,2022-06-01
sa3005151-A-LAA,Kevin Watson Jr,LAA,23,A,24,0.0,0.375,0.0,0.125,0.533,0.364,0.2,0.333,0.2,0,0,0,0,0.273,0.545,0.182,18,2022-06-01
sa3011446-A-PHI,Jamari Baylor,PHI,21,A,50,0.214,0.3,0.128,0.16,0.531,0.13,0.103,0.3,0.231,3,1,2,1,0.522,0.391,0.087,18,2022-06-01
sa3017167-A-TEX,Cameron Cauley,TEX,19,A,58,0.039,0.259,0.02,0.138,0.53,0.286,0.2,0.31,0.22,1,0,8,0,0.343,0.571,0.086,18,2022-06-01
sa3011628-A-STL,Tyler Reichenborn,STL,23,A,51,0.066,0.176,0.023,0.098,0.527,0.237,0.209,0.294,0.233,1,0,0,1,0.474,0.289,0.237,18,2022-06-01
sa3009835-A-STL,Brandon Hernandez,STL,20,A,30,0.074,0.5,0.074,0.1,0.526,0.417,0.185,0.267,0.259,2,0,0,0,0.167,0.75,0.083,18,2022-06-01
sa3005563-A-OAK,Jhoan Paulino,OAK,21,A,33,0.258,0.242,0.125,0.03,0.525,0.217,0.188,0.212,0.312,2,1,0,0,0.565,0.217,0.174,18,2022-06-01
sa3008753-A-TEX,Jose Rodriguez,TEX,20,A,50,0.062,0.36,0.044,0.1,0.524,0.333,0.2,0.28,0.244,2,0,0,1,0.333,0.407,0.222,18,2022-06-01
sa3005577-A-BAL,Josue Cruz,BAL,21,A,23,0.075,0.391,0.059,0.217,0.524,0.25,0.118,0.348,0.176,1,0,0,0,0.25,0.5,0.25,18,2022-06-01
sa3008883-A-SEA,Milkar Perez,SEA,20,A,24,0.273,0.167,0.091,0.083,0.523,0.222,0.182,0.25,0.273,2,0,0,0,0.389,0.389,0.222,18,2022-06-01
sa3015117-A-PHI,Yhoswar Garcia,PHI,20,A,38,0.217,0.132,0.057,0.053,0.52,0.233,0.2,0.263,0.257,2,0,6,1,0.233,0.467,0.267,18,2022-06-01
sa3014892-A-HOU,Cody Orr,HOU,23,A,32,0.133,0.375,0.1,0.031,0.519,0.3,0.2,0.219,0.3,2,0,2,0,0.6,0.2,0.2,18,2022-06-01
sa3005542-A-CLE,Skeiling Rodriguez,CLE,21,A,27,0.045,0.481,0.043,0.148,0.514,0.4,0.174,0.296,0.217,1,0,0,0,0.4,0.4,0.2,18,2022-06-01
sa3017553-A-WSN,Steven Williams,WSN,23,A,37,0.08,0.189,0.03,0.081,0.513,0.25,0.212,0.27,0.242,1,0,0,0,0.321,0.464,0.214,18,2022-06-01
sa3016974-A-NYY,Ben Rice,NYY,23,A,26,0.208,0.192,0.08,0.038,0.511,0.25,0.2,0.231,0.28,2,0,0,0,0.25,0.5,0.2,18,2022-06-01
sa3017157-A-COL,EJ Andrews Jr.,COL,21,A,32,0.148,0.25,0.074,0.156,0.503,0.211,0.148,0.281,0.222,2,0,0,0,0.684,0.211,0.105,18,2022-06-01
sa3006894-A-NYY,Anthony Seigler,NYY,23,A,17,0.0,0.118,0.0,0.353,0.503,0.111,0.091,0.412,0.091,0,0,1,0,0.222,0.333,0.444,18,2022-06-01
sa3017558-A-WSN,Branden Boissiere,WSN,22,A,43,0.109,0.256,0.056,0.14,0.501,0.222,0.167,0.279,0.222,2,0,0,0,0.259,0.63,0.111,18,2022-06-01
sa3015239-A-LAA,Edgar Quero,LAA,19,A,52,0.0,0.212,0.0,0.077,0.501,0.278,0.213,0.288,0.213,0,0,2,0,0.25,0.611,0.139,18,2022-06-01
sa3011753-A-PHI,Erick Brito,PHI,20,A,47,0.149,0.149,0.044,0.021,0.501,0.263,0.222,0.234,0.267,1,0,3,0,0.184,0.684,0.158,18,2022-06-01
sa3010720-A-ATL,Stephen Paolini,ATL,21,A,58,0.107,0.345,0.074,0.069,0.501,0.294,0.185,0.241,0.259,4,0,1,0,0.382,0.382,0.206,18,2022-06-01
sa3018101-A-HOU,Jaxon Hallmark,HOU,23,A,48,0.106,0.354,0.075,0.146,0.496,0.24,0.15,0.271,0.225,2,0,1,1,0.48,0.36,0.16,18,2022-06-01
sa3011739-A-BOS,Karson Simas,BOS,21,A,37,0.105,0.297,0.062,0.108,0.489,0.238,0.156,0.27,0.219,2,0,4,0,0.381,0.333,0.381,18,2022-06-01
sa3003339-A-TOR,Hugo Cardona,TOR,22,A,29,0.0,0.414,0.0,0.241,0.481,0.3,0.136,0.345,0.136,0,0,5,0,0.3,0.4,0.3,18,2022-06-01
sa3017627-A-SEA,Harry Ford,SEA,19,A,46,0.0,0.261,0.0,0.087,0.478,0.276,0.195,0.283,0.195,0,0,3,1,0.414,0.483,0.069,18,2022-06-01
sa3017401-A-PIT,Mike Jarvis,PIT,24,A,54,0.193,0.204,0.078,0.056,0.477,0.205,0.176,0.222,0.255,2,1,2,1,0.436,0.308,0.205,18,2022-06-01
sa3010597-A-CHW,Victor Torres,CHW,21,A,29,0.053,0.379,0.04,0.103,0.476,0.286,0.16,0.276,0.2,1,0,0,0,0.5,0.357,0.143,18,2022-06-01
sa3009275-A-BOS,Eduardo Lopez,BOS,20,A,44,0.189,0.227,0.086,0.159,0.473,0.148,0.114,0.273,0.2,3,0,0,0,0.556,0.333,0.111,18,2022-06-01
sa3017121-A-LAD,Austin Gauthier,LAD,23,A,48,0.045,0.292,0.026,0.188,0.47,0.208,0.132,0.312,0.158,1,0,2,0,0.333,0.583,0.125,18,2022-06-01
sa1159694-A-PIT,Jakob Goldfarb,PIT,26,A,32,0.0,0.312,0.0,0.156,0.469,0.214,0.125,0.344,0.125,0,0,0,0,0.5,0.214,0.286,18,2022-06-01
sa3008892-A-PIT,Juan Jerez,PIT,20,A,32,0.05,0.312,0.031,0.0,0.469,0.318,0.219,0.219,0.25,1,0,2,0,0.273,0.5,0.227,18,2022-06-01
sa3008905-A-PHI,Leandro Pineda,PHI,20,A,36,0.112,0.278,0.062,0.111,0.469,0.227,0.156,0.25,0.219,1,0,1,0,0.273,0.5,0.227,18,2022-06-01
sa3005602-A-OAK,Danny Bautista,OAK,21,A,33,0.106,0.182,0.038,0.121,0.465,0.182,0.154,0.273,0.192,1,0,0,1,0.5,0.364,0.136,18,2022-06-01
sa3005587-A-CIN,Daniel Vellojin,CIN,22,A,40,0.17,0.275,0.094,0.2,0.462,0.1,0.094,0.275,0.188,1,1,2,1,0.1,0.6,0.3,18,2022-06-01
sa3015202-A-TEX,Yosy Galan,TEX,21,A,35,0.167,0.4,0.133,0.143,0.462,0.133,0.1,0.229,0.233,2,1,2,0,0.533,0.4,0.133,18,2022-06-01
sa3016143-A-KCR,Daniel Vazquez,KCR,18,A,39,0.0,0.282,0.0,0.077,0.456,0.292,0.2,0.256,0.2,0,0,1,0,0.167,0.667,0.167,18,2022-06-01
sa3008904-A-SDP,Victor Duarte,SDP,21,A,38,0.074,0.211,0.031,0.105,0.451,0.208,0.156,0.263,0.188,1,0,0,0,0.542,0.292,0.167,18,2022-06-01
sa3014889-A-CIN,Gus Steiger,CIN,23,A,16,0.0,0.438,0.0,0.0,0.45,0.375,0.2,0.25,0.2,0,0,0,0,0.125,0.5,0.375,18,2022-06-01
sa917022-A-KCR,Rubendy Jaquez,KCR,23,A,37,0.068,0.216,0.029,0.081,0.449,0.231,0.176,0.243,0.206,1,0,3,0,0.231,0.538,0.192,18,2022-06-01
sa3008757-A-LAA,Alexander Ramirez,LAA,19,A,58,0.042,0.448,0.038,0.069,0.449,0.333,0.17,0.241,0.208,2,0,3,0,0.296,0.481,0.222,18,2022-06-01
sa3007077-A-ATL,Rusber Estrada,ATL,27,A,19,0.0,0.316,0.0,0.316,0.445,0.143,0.077,0.368,0.077,0,0,0,0,0.286,0.571,0.143,18,2022-06-01
sa3008897-A-SFG,Rayner Santana,SFG,19,A,26,0.0,0.5,0.0,0.115,0.443,0.4,0.174,0.269,0.174,0,0,0,0,0.6,0.3,0.2,18,2022-06-01
sa3005747-A-MIN,Luis Baez,MIN,21,A,43,0.035,0.372,0.026,0.116,0.44,0.273,0.158,0.256,0.184,1,0,4,2,0.273,0.5,0.227,18,2022-06-01
sa3003236-A-CIN,Wilfred Astudillo,CIN,22,A,16,0.125,0.25,0.062,0.0,0.438,0.25,0.188,0.188,0.25,1,0,0,0,0.25,0.583,0.167,18,2022-06-01
sa3008898-A-TOR,Francisco Fajardo,TOR,22,A,28,0.065,0.286,0.037,0.036,0.437,0.263,0.185,0.214,0.222,1,0,2,0,0.316,0.526,0.105,18,2022-06-01
sa3017513-A-MIA,Kahlil Watson,MIA,19,A,60,0.021,0.417,0.018,0.05,0.43,0.323,0.179,0.233,0.196,1,0,2,0,0.194,0.516,0.29,18,2022-06-01
sa3015236-A-ARI,Jean Walters,ARI,20,A,49,0.0,0.265,0.0,0.122,0.428,0.233,0.163,0.265,0.163,0,0,0,0,0.333,0.533,0.133,18,2022-06-01
sa924858-A-ATL,Braulio Vasquez,ATL,23,A,30,0.062,0.3,0.037,0.1,0.419,0.222,0.148,0.233,0.185,1,0,3,1,0.222,0.611,0.167,18,2022-06-01
sa3008851-A-NYY,Alexander Vargas,NYY,20,A,59,0.059,0.458,0.054,0.051,0.418,0.31,0.161,0.203,0.214,3,0,3,1,0.276,0.517,0.172,18,2022-06-01
sa3017000-A-STL,Wade Stauss,STL,23,A,21,0.056,0.524,0.059,0.095,0.415,0.333,0.118,0.238,0.176,1,0,0,0,0.5,0.333,0.167,18,2022-06-01
sa927338-A-PIT,Fabricio Macias,PIT,24,A,18,0.188,0.167,0.062,0.111,0.41,0.154,0.125,0.222,0.188,1,0,1,0,0.385,0.538,0.077,18,2022-06-01
sa3017221-A-ATL,Adam Zebrowski,ATL,21,A,40,0.128,0.3,0.077,0.025,0.406,0.192,0.154,0.175,0.231,1,1,0,0,0.423,0.385,0.154,18,2022-06-01
sa3005727-A-STL,Luis Rodriguez,STL,22,A,13,0.0,0.231,0.0,0.077,0.397,0.222,0.167,0.231,0.167,0,0,0,0,0.0,0.667,0.333,18,2022-06-01
sa3009334-A-PIT,Geovanny Planchart,PIT,20,A,21,0.0,0.429,0.0,0.095,0.396,0.3,0.158,0.238,0.158,0,0,0,0,0.1,0.6,0.3,18,2022-06-01
sa3010038-A-CHW,James Beard,CHW,21,A,38,0.027,0.553,0.029,0.079,0.387,0.333,0.147,0.211,0.176,1,0,3,0,0.467,0.533,0.0,18,2022-06-01
sa3010164-A-CHW,Misael Gonzalez,CHW,21,A,42,0.0,0.333,0.0,0.167,0.379,0.15,0.094,0.286,0.094,0,0,4,1,0.4,0.45,0.2,18,2022-06-01
sa3009296-A-BAL,Moises Ramirez,BAL,20,A,36,0.04,0.389,0.031,0.056,0.378,0.222,0.125,0.222,0.156,1,0,0,0,0.167,0.778,0.056,18,2022-06-01
sa3010870-A-ATL,Kadon Morton,ATL,21,A,48,0.077,0.333,0.051,0.188,0.378,0.13,0.077,0.25,0.128,1,0,1,0,0.304,0.435,0.261,18,2022-06-01
sa3014521-A-CIN,Austin Hendrick,CIN,21,A,26,0.136,0.5,0.136,0.154,0.374,0.0,0.045,0.192,0.182,1,1,0,0,0.875,0.125,0.0,18,2022-06-01
sa3005568-A-KCR,Enrique Valdez,KCR,21,A,43,0.049,0.256,0.025,0.023,0.361,0.194,0.15,0.186,0.175,1,0,3,0,0.29,0.419,0.29,18,2022-06-01
sa3010598-A-ARI,Oscar Santos,ARI,21,A,26,0.0,0.462,0.0,0.038,0.352,0.308,0.16,0.192,0.16,0,0,0,0,0.385,0.385,0.231,18,2022-06-01
sa3015296-A-TOR,Adriel Sotolongo,TOR,24,A,40,0.067,0.375,0.05,0.0,0.35,0.24,0.15,0.15,0.2,2,0,0,0,0.4,0.28,0.32,18,2022-06-01
sa3009961-A-KCR,Joshua Rivera,KCR,23,A,18,0.0,0.333,0.0,0.111,0.347,0.2,0.125,0.222,0.125,0,0,1,1,0.2,0.8,0.1,18,2022-06-01
sa3005743-A-KCR,Gary Camarillo,KCR,20,A,35,0.136,0.629,0.171,0.0,0.343,0.091,0.086,0.086,0.257,2,2,0,0,0.455,0.455,0.091,18,2022-06-01
sa3017399-A-OAK,Mariano Ricciardi,OAK,24,A,25,0.189,0.12,0.045,0.12,0.336,0.105,0.091,0.2,0.136,1,0,1,0,0.263,0.579,0.105,18,2022-06-01
sa3015564-A-MIA,Javier Sanoja,MIA,19,A,15,0.167,0.2,0.067,0.0,0.333,0.167,0.133,0.133,0.2,1,0,0,0,0.417,0.25,0.333,18,2022-06-01
sa3006185-A-PIT,Randy Romero,PIT,22,A,22,0.105,0.227,0.048,0.0,0.327,0.188,0.143,0.136,0.19,1,0,1,0,0.25,0.5,0.25,18,2022-06-01
sa3017604-A-WSN,Jake Sullivan,WSN,24,A,17,0.0,0.235,0.0,0.176,0.319,0.125,0.083,0.235,0.083,0,0,0,0,0.25,0.625,0.125,18,2022-06-01
sa3010338-A-SDP,Pierce Jones,SDP,21,A,10,0.0,0.5,0.0,0.0,0.311,0.25,0.111,0.2,0.111,0,0,0,0,0.75,0.0,0.25,18,2022-06-01
sa3017373-A-MIA,Kyler Castillo,MIA,24,A,10,0.0,0.2,0.0,0.1,0.311,0.143,0.111,0.2,0.111,0,0,0,0,0.286,0.429,0.286,18,2022-06-01
sa3011404-A-LAA,Jose Bonilla,LAA,20,A,13,0.25,0.308,0.154,0.0,0.308,0.111,0.077,0.077,0.231,1,0,0,0,0.222,0.667,0.111,18,2022-06-01
sa3008810-A-BOS,Eduardo Vaughan,BOS,20,A,17,0.0,0.412,0.0,0.176,0.307,0.143,0.071,0.235,0.071,0,0,0,0,0.429,0.429,0.143,18,2022-06-01
sa3003413-A-TBR,Freddvil Chevez,TBR,22,A,34,0.0,0.206,0.0,0.088,0.306,0.13,0.1,0.206,0.1,0,0,0,0,0.435,0.522,0.087,18,2022-06-01
sa3003257-A-DET,Frank Veliz,DET,22,A,24,0.0,0.417,0.0,0.0,0.297,0.231,0.13,0.167,0.13,0,0,0,0,0.308,0.692,0.0,18,2022-06-01
sa3017339-A-KCR,Carter Jensen,KCR,18,A,50,0.03,0.36,0.021,0.04,0.288,0.172,0.106,0.16,0.128,1,0,0,0,0.379,0.448,0.172,18,2022-06-01
sa3017697-A-WSN,T.J. White,WSN,18,A,30,0.034,0.5,0.034,0.033,0.271,0.214,0.103,0.133,0.138,1,0,1,0,0.357,0.429,0.214,18,2022-06-01
sa3015354-A-BAL,Brayan Hernandez,BAL,20,A,19,0.1,0.263,0.053,0.0,0.263,0.143,0.105,0.105,0.158,1,0,0,0,0.286,0.643,0.071,18,2022-06-01
sa3008758-A-KCR,Omar Florentino,KCR,20,A,36,0.0,0.361,0.0,0.111,0.261,0.118,0.067,0.194,0.067,0,0,0,1,0.471,0.471,0.059,18,2022-06-01
sa3008420-A-NYY,Alan Mejia,NYY,20,A,44,0.0,0.477,0.0,0.068,0.259,0.19,0.1,0.159,0.1,0,0,1,0,0.286,0.476,0.19,18,2022-06-01
sa3008737-A-LAA,Starlin Gill,LAA,22,A,37,0.0,0.216,0.0,0.054,0.253,0.12,0.091,0.162,0.091,0,0,2,0,0.16,0.56,0.24,18,2022-06-01
sa3016952-A-ARI,Channy Ortiz,ARI,23,A,12,0.0,0.417,0.0,0.167,0.25,0.0,0.0,0.25,0.0,0,0,0,0,0.5,0.5,0.25,18,2022-06-01
sa3003175-A-CIN,Fidel Castro,CIN,23,A,13,0.0,0.538,0.0,0.0,0.231,0.0,0.0,0.231,0.0,0,0,0,0,0.667,0.667,0.0,18,2022-06-01
sa3011615-A-CHW,Chase Krogman,CHW,21,A,27,0.0,0.407,0.0,0.074,0.228,0.143,0.08,0.148,0.08,0,0,0,0,0.5,0.429,0.071,18,2022-06-01
sa3007513-A-STL,Ramon Mendoza,STL,21,A,23,0.0,0.217,0.0,0.087,0.174,0.0,0.0,0.174,0.0,0,0,0,0,0.429,0.429,0.143,18,2022-06-01
sa3017108-A-CIN,Hayden Jones,CIN,22,A,14,0.0,0.5,0.0,0.0,0.143,0.143,0.071,0.071,0.071,0,0,0,0,0.143,0.571,0.286,18,2022-06-01
sa3006221-A-SEA,Junior Gonzalez,SEA,22,A,13,0.0,0.538,0.0,0.0,0.077,0.0,0.0,0.077,0.0,0,0,0,0,0.8,0.2,0.0,18,2022-06-01
