idlevelorg,Name,Org,Age,Level,PA,xSpect,K%,ISO,BB%,OPS,BABIP,AVG,OBP,SLG,XBH,HR,SB,CS,eFB%,eGB%,eLD%,Days,Date
sa829343-AA-CIN,Isiah Gilliam,CIN,25,AA,66,0.188,0.242,0.091,0.152,0.824,0.421,0.309,0.424,0.4,3,1,3,0,0.368,0.316,0.316,18,2022-06-01
sa3004160-AA-SEA,Jake Scheiner,SEA,26,AA,59,0.794,0.169,0.269,0.119,0.822,0.231,0.231,0.322,0.5,8,3,0,0,0.462,0.385,0.154,18,2022-06-01
sa3014820-AA-CIN,Jacob Hurtubise,CIN,24,AA,19,0.158,0.211,0.067,0.105,0.821,0.455,0.333,0.421,0.4,1,0,1,0,0.273,0.636,0.091,18,2022-06-01
sa915613-AA-STL,Nick Dunn,STL,25,AA,58,0.773,0.103,0.16,0.103,0.819,0.286,0.28,0.379,0.44,4,2,1,0,0.429,0.381,0.214,18,2022-06-01
sa3007631-AA-NYY,Max Burt,NYY,25,AA,41,0.493,0.268,0.265,0.049,0.817,0.24,0.235,0.317,0.5,5,2,4,0,0.48,0.32,0.16,18,2022-06-01
sa875163-AA-STL,Moises Gomez,STL,23,AA,56,0.324,0.321,0.208,0.089,0.815,0.333,0.25,0.357,0.458,4,3,3,1,0.407,0.259,0.333,18,2022-06-01
sa3010279-AA-TEX,Dustin Harris,TEX,22,AA,53,1.039,0.17,0.353,0.038,0.814,0.139,0.216,0.245,0.569,6,6,1,0,0.583,0.306,0.083,18,2022-06-01
sa3009878-AA-NYM,Luke Ritter,NYM,25,AA,61,0.32,0.295,0.189,0.131,0.813,0.382,0.264,0.361,0.453,7,1,0,0,0.441,0.324,0.235,18,2022-06-01
sa3014496-AA-SEA,Kaden Polcovich,SEA,23,AA,61,0.323,0.197,0.127,0.082,0.813,0.381,0.309,0.377,0.436,4,1,1,0,0.429,0.31,0.286,18,2022-06-01
sa828876-AA-CHW,D.J. Burt,CHW,26,AA,35,0.681,0.171,0.233,0.114,0.81,0.261,0.233,0.343,0.467,4,1,3,0,0.304,0.522,0.217,18,2022-06-01
sa3011379-AA-TOR,Philip Clarke,TOR,24,AA,35,0.365,0.171,0.125,0.086,0.809,0.36,0.312,0.371,0.438,2,1,0,0,0.24,0.4,0.32,18,2022-06-01
sa3008029-AA-COL,Kyle Datres,COL,26,AA,38,0.95,0.158,0.3,0.211,0.809,0.095,0.167,0.342,0.467,3,3,3,0,0.333,0.524,0.143,18,2022-06-01
sa3008080-AA-PIT,Connor Scott,PIT,22,AA,42,0.225,0.333,0.15,0.024,0.808,0.464,0.325,0.333,0.475,5,0,0,1,0.286,0.464,0.214,18,2022-06-01
sa3005582-AA-PIT,Liover Peguero,PIT,21,AA,65,0.454,0.231,0.21,0.015,0.808,0.37,0.29,0.308,0.5,8,1,4,0,0.37,0.413,0.196,18,2022-06-01
sa3017154-AA-CIN,Matt McLain,CIN,22,AA,51,0.218,0.392,0.171,0.176,0.807,0.421,0.244,0.392,0.415,3,2,4,1,0.421,0.421,0.211,18,2022-06-01
sa3014468-AA-LAD,Carson Taylor,LAD,23,AA,43,0.983,0.116,0.229,0.14,0.806,0.2,0.229,0.349,0.457,4,2,0,0,0.267,0.5,0.233,18,2022-06-01
sa3010273-AA-BOS,Wil Dalton,BOS,24,AA,38,0.274,0.342,0.188,0.132,0.806,0.389,0.25,0.368,0.438,4,1,2,0,0.667,0.222,0.111,18,2022-06-01
sa1170288-AA-SEA,Cade Marlowe,SEA,25,AA,58,0.58,0.19,0.22,0.121,0.805,0.27,0.24,0.345,0.46,6,2,1,1,0.351,0.486,0.162,18,2022-06-01
sa3010868-AA-NYY,Anthony Volpe,NYY,21,AA,61,0.48,0.18,0.173,0.131,0.803,0.31,0.269,0.361,0.442,7,1,7,1,0.452,0.429,0.167,18,2022-06-01
sa3015137-AA-CHW,Yoelqui Cespedes,CHW,24,AA,38,0.3,0.316,0.189,0.026,0.802,0.391,0.297,0.316,0.486,3,2,2,1,0.348,0.435,0.217,18,2022-06-01
sa1115496-AA-TOR,Spencer Horwitz,TOR,24,AA,48,0.389,0.208,0.162,0.167,0.801,0.286,0.243,0.396,0.405,4,1,1,0,0.214,0.571,0.179,18,2022-06-01
sa3004840-AA-SEA,Jack Larsen,SEA,27,AA,55,0.509,0.164,0.167,0.127,0.801,0.297,0.271,0.364,0.438,4,2,2,0,0.351,0.351,0.297,18,2022-06-01
sa915868-AA-TEX,Matt Whatley,TEX,26,AA,15,0.5,0.4,0.4,0.0,0.8,0.143,0.2,0.2,0.6,2,2,0,0,0.714,0.143,0.143,18,2022-06-01
sa3014528-AA-DET,Dillon Dingler,DET,23,AA,44,0.163,0.341,0.111,0.159,0.798,0.45,0.278,0.409,0.389,2,1,0,0,0.25,0.55,0.25,18,2022-06-01
sa1170516-AA-MIN,Alex Isola,MIN,23,AA,42,0.365,0.19,0.139,0.143,0.798,0.333,0.278,0.381,0.417,3,1,0,0,0.481,0.296,0.222,18,2022-06-01
sa920278-AA-ATL,Yariel Gonzalez,ATL,28,AA,57,0.754,0.14,0.212,0.053,0.797,0.256,0.269,0.316,0.481,5,3,1,0,0.465,0.349,0.163,18,2022-06-01
sa829375-AA-PHI,Josh Ockimey,PHI,26,AA,58,0.206,0.276,0.114,0.241,0.795,0.37,0.25,0.431,0.364,3,1,0,0,0.333,0.444,0.259,18,2022-06-01
sa3007301-AA-MIN,DaShawn Keirsey,MIN,25,AA,55,0.316,0.291,0.184,0.109,0.794,0.375,0.265,0.345,0.449,7,1,4,0,0.281,0.375,0.344,18,2022-06-01
sa877500-AA-NYY,Rodolfo Duran,NYY,24,AA,29,0.716,0.207,0.296,0.069,0.794,0.211,0.222,0.276,0.519,4,2,0,0,0.263,0.526,0.158,18,2022-06-01
sa3017047-AA-MIL,Sal Frelick,MIL,22,AA,42,0.538,0.071,0.077,0.071,0.791,0.361,0.333,0.381,0.41,2,0,1,0,0.361,0.583,0.083,18,2022-06-01
sa3015018-AA-STL,Nick Raposo,STL,24,AA,18,1.2,0.056,0.133,0.167,0.789,0.286,0.267,0.389,0.4,2,0,0,0,0.357,0.429,0.214,18,2022-06-01
sa3004722-AA-ATL,Jacob Pearson,ATL,24,AA,37,0.496,0.189,0.188,0.135,0.789,0.32,0.25,0.351,0.438,6,0,1,0,0.4,0.36,0.24,18,2022-06-01
sa3007054-AA-ATL,Andrew Moritz,ATL,25,AA,56,0.191,0.232,0.089,0.161,0.788,0.406,0.289,0.411,0.378,4,0,1,0,0.281,0.469,0.25,18,2022-06-01
sa3005103-AA-BOS,Tyler Dearden,BOS,23,AA,38,0.271,0.184,0.1,0.158,0.788,0.348,0.267,0.421,0.367,3,0,0,0,0.522,0.261,0.217,18,2022-06-01
sa3014941-AA-SFG,Brett Auerbach,SFG,23,AA,65,0.451,0.277,0.25,0.138,0.787,0.235,0.214,0.323,0.464,6,4,0,2,0.5,0.324,0.176,18,2022-06-01
sa3010888-AA-NYY,Chad Bell,NYY,25,AA,46,0.207,0.413,0.171,0.109,0.787,0.45,0.268,0.348,0.439,3,2,0,0,0.45,0.45,0.1,18,2022-06-01
sa829268-AA-ATL,Drew Lugbauer,ATL,25,AA,64,0.374,0.328,0.246,0.109,0.786,0.303,0.228,0.312,0.474,8,3,0,0,0.424,0.394,0.182,18,2022-06-01
sa3018209-AA-ARI,Roby Enriquez,ARI,25,AA,14,0.875,0.143,0.25,0.071,0.786,0.222,0.25,0.286,0.5,1,1,0,0,0.333,0.444,0.222,18,2022-06-01
sa3005482-AA-CLE,Jose Tena,CLE,21,AA,63,0.2,0.333,0.133,0.032,0.783,0.463,0.317,0.333,0.45,7,0,2,0,0.195,0.561,0.244,18,2022-06-01
sa3006912-AA-ATL,CJ Alexander,ATL,25,AA,67,0.42,0.269,0.226,0.06,0.782,0.286,0.258,0.299,0.484,6,4,4,1,0.5,0.31,0.19,18,2022-06-01
sa3004146-AA-NYY,Jeisson Rosario,NYY,22,AA,59,1.418,0.068,0.192,0.119,0.781,0.239,0.25,0.339,0.442,6,2,1,0,0.413,0.413,0.174,18,2022-06-01
sa3009872-AA-CIN,Quin Cotton,CIN,24,AA,39,0.289,0.385,0.222,0.077,0.78,0.368,0.25,0.308,0.472,4,2,0,0,0.316,0.421,0.211,18,2022-06-01
sa3008183-AA-COL,Jimmy Herron,COL,25,AA,54,0.614,0.148,0.182,0.148,0.779,0.235,0.227,0.37,0.409,4,2,1,0,0.382,0.382,0.235,18,2022-06-01
sa3011656-AA-TBR,Kameron Misner,TBR,24,AA,35,0.229,0.486,0.222,0.2,0.779,0.375,0.185,0.371,0.407,2,2,3,0,0.625,0.0,0.375,18,2022-06-01
sa3003246-AA-KCR,Maikel Garcia,KCR,22,AA,62,0.344,0.161,0.111,0.113,0.778,0.348,0.296,0.371,0.407,5,0,4,0,0.326,0.37,0.326,18,2022-06-01
sa3014527-AA-TEX,Justin Foscue,TEX,23,AA,41,0.517,0.171,0.176,0.146,0.778,0.269,0.235,0.366,0.412,4,1,1,0,0.5,0.231,0.231,18,2022-06-01
sa3007740-AA-LAA,Jeremiah Jackson,LAA,22,AA,16,0.41,0.375,0.308,0.125,0.774,0.167,0.154,0.312,0.462,2,1,1,0,0.667,0.167,0.167,18,2022-06-01
sa3008282-AA-CHC,Andy Weber,CHC,24,AA,14,0.583,0.143,0.167,0.143,0.774,0.3,0.25,0.357,0.417,2,0,0,0,0.7,0.2,0.3,18,2022-06-01
sa874178-AA-WSN,Mitch Longo,WSN,27,AA,37,0.622,0.189,0.235,0.054,0.768,0.24,0.235,0.297,0.471,4,2,1,1,0.36,0.4,0.2,18,2022-06-01
sa1169792-AA-LAD,Ryan Ward,LAD,24,AA,65,0.533,0.185,0.197,0.062,0.767,0.267,0.262,0.308,0.459,4,4,0,0,0.378,0.4,0.2,18,2022-06-01
sa3006876-AA-ATL,Trey Harris,ATL,26,AA,42,0.233,0.119,0.056,0.048,0.766,0.355,0.306,0.405,0.361,2,0,2,0,0.29,0.548,0.161,18,2022-06-01
sa875030-AA-CHW,Jagger Rusconi,CHW,25,AA,30,0.273,0.167,0.091,0.133,0.764,0.286,0.273,0.4,0.364,2,0,0,1,0.333,0.429,0.238,18,2022-06-01
15766-AA-CHW,Raudy Read,CHW,28,AA,36,0.138,0.25,0.069,0.194,0.761,0.4,0.276,0.417,0.345,2,0,0,0,0.2,0.6,0.2,18,2022-06-01
sa3007943-AA-DET,Parker Meadows,DET,22,AA,48,0.533,0.229,0.244,0.021,0.76,0.265,0.244,0.271,0.489,7,2,1,0,0.412,0.294,0.294,18,2022-06-01
sa3014441-AA-DET,Gage Workman,DET,22,AA,57,0.288,0.333,0.192,0.088,0.758,0.355,0.25,0.316,0.442,6,2,2,1,0.355,0.452,0.258,18,2022-06-01
sa3011258-AA-BAL,Zach Watson,BAL,25,AA,37,0.288,0.405,0.233,0.162,0.758,0.267,0.2,0.324,0.433,3,2,1,1,0.4,0.4,0.267,18,2022-06-01
sa1169919-AA-BOS,Nick Sogard,BOS,24,AA,56,0.238,0.179,0.085,0.143,0.755,0.333,0.277,0.393,0.362,2,1,4,1,0.361,0.472,0.139,18,2022-06-01
sa3005373-AA-LAA,Braxton Martinez,LAA,28,AA,38,0.127,0.263,0.067,0.184,0.754,0.4,0.267,0.421,0.333,2,0,0,1,0.4,0.2,0.4,18,2022-06-01
sa737922-AA-CHW,Xavier Fernandez,CHW,26,AA,48,0.558,0.083,0.093,0.083,0.75,0.3,0.302,0.354,0.395,2,1,0,0,0.4,0.4,0.175,18,2022-06-01
sa3007742-AA-ARI,Blaze Alexander,ARI,23,AA,56,0.266,0.286,0.152,0.125,0.748,0.321,0.239,0.357,0.391,3,2,2,1,0.179,0.536,0.321,18,2022-06-01
sa916848-AA-SFG,Franklin Labour,SFG,24,AA,14,0.382,0.357,0.273,0.143,0.74,0.143,0.182,0.286,0.455,1,1,0,0,0.429,0.571,0.0,18,2022-06-01
sa3015090-AA-TOR,Zac Cook,TOR,24,AA,39,0.229,0.41,0.188,0.026,0.74,0.4,0.219,0.333,0.406,4,1,1,0,0.533,0.2,0.267,18,2022-06-01
sa3006858-AA-CLE,Jonathan Engelmann,CLE,25,AA,29,0.166,0.241,0.08,0.069,0.739,0.389,0.28,0.379,0.36,2,0,1,0,0.611,0.333,0.056,18,2022-06-01
sa3007005-AA-OAK,Jeremy Eierman,OAK,25,AA,57,0.432,0.316,0.273,0.035,0.737,0.242,0.218,0.246,0.491,7,4,0,1,0.455,0.364,0.152,18,2022-06-01
sa3006075-AA-CLE,Victor Nova,CLE,22,AA,26,0.487,0.154,0.15,0.231,0.735,0.25,0.2,0.385,0.35,3,0,2,0,0.5,0.312,0.188,18,2022-06-01
sa3014449-AA-BAL,Hudson Haskin,BAL,23,AA,61,0.528,0.164,0.173,0.033,0.735,0.25,0.25,0.311,0.423,5,2,1,1,0.455,0.409,0.136,18,2022-06-01
sa3009875-AA-MIA,J.D. Orr,MIA,25,AA,29,0.173,0.138,0.048,0.276,0.734,0.294,0.238,0.448,0.286,1,0,2,0,0.412,0.412,0.118,18,2022-06-01
sa3014454-AA-MIN,Austin Martin,MIN,23,AA,54,0.117,0.093,0.022,0.093,0.733,0.341,0.304,0.407,0.326,1,0,4,2,0.268,0.488,0.22,18,2022-06-01
sa1169809-AA-SFG,Simon Whiteman,SFG,25,AA,30,0.208,0.2,0.083,0.133,0.733,0.333,0.25,0.4,0.333,2,0,2,0,0.444,0.5,0.056,18,2022-06-01
19938-AA-LAA,Aaron Whitefield,LAA,25,AA,39,0.126,0.256,0.065,0.154,0.733,0.381,0.258,0.41,0.323,2,0,4,0,0.333,0.333,0.333,18,2022-06-01
sa1170749-AA-STL,Chandler Redmond,STL,25,AA,48,0.506,0.292,0.295,0.042,0.729,0.192,0.205,0.229,0.5,5,4,0,0,0.423,0.423,0.154,18,2022-06-01
sa917767-AA-PIT,Lolo Sanchez,PIT,23,AA,35,0.417,0.171,0.143,0.2,0.729,0.238,0.214,0.371,0.357,2,1,2,0,0.714,0.238,0.095,18,2022-06-01
sa3005053-AA-MIA,J.D. Osborne,MIA,26,AA,11,0.0,0.182,0.0,0.0,0.727,0.444,0.364,0.364,0.364,0,0,0,0,0.556,0.333,0.111,18,2022-06-01
sa918911-AA-SFG,Armani Smith,SFG,23,AA,35,0.125,0.257,0.065,0.086,0.726,0.409,0.29,0.371,0.355,2,0,0,0,0.364,0.409,0.227,18,2022-06-01
sa3010692-AA-TOR,Orelvis Martinez,TOR,20,AA,52,0.525,0.269,0.283,0.115,0.726,0.143,0.174,0.269,0.457,5,4,0,0,0.571,0.214,0.25,18,2022-06-01
sa3006664-AA-LAA,Orlando Martinez,LAA,24,AA,68,0.589,0.162,0.19,0.074,0.723,0.245,0.238,0.294,0.429,6,3,3,0,0.592,0.286,0.122,18,2022-06-01
sa3014452-AA-DET,Daniel Cabrera,DET,23,AA,35,0.503,0.171,0.172,0.171,0.722,0.261,0.207,0.343,0.379,3,0,2,0,0.13,0.609,0.261,18,2022-06-01
sa3014547-AA-SEA,Zach DeLoach,SEA,23,AA,55,0.337,0.273,0.184,0.073,0.719,0.297,0.245,0.291,0.429,6,1,0,0,0.459,0.324,0.216,18,2022-06-01
sa596287-AA-WSN,Wilson Garcia,WSN,28,AA,61,0.235,0.18,0.085,0.016,0.718,0.375,0.305,0.328,0.39,5,0,0,0,0.375,0.375,0.25,18,2022-06-01
sa3015097-AA-CHC,Bradlee Beesley,CHC,24,AA,11,0.917,0.182,0.333,0.091,0.717,0.0,0.111,0.273,0.444,1,1,0,0,0.667,0.333,0.0,18,2022-06-01
sa3014511-AA-KCR,Nick Loftin,KCR,23,AA,64,0.481,0.109,0.105,0.078,0.714,0.294,0.281,0.328,0.386,4,1,0,0,0.275,0.49,0.216,18,2022-06-01
sa737640-AA-SDP,Thomas Milone,SDP,27,AA,49,0.23,0.163,0.075,0.143,0.713,0.312,0.25,0.388,0.325,2,0,4,1,0.219,0.469,0.312,18,2022-06-01
sa3003221-AA-OAK,Jordan Diaz,OAK,21,AA,55,0.99,0.091,0.18,0.073,0.711,0.239,0.24,0.291,0.42,7,1,0,0,0.217,0.609,0.174,18,2022-06-01
sa3018218-AA-WSN,Dondrei Hubbard,WSN,27,AA,35,0.245,0.371,0.182,0.057,0.71,0.368,0.242,0.286,0.424,3,1,0,0,0.316,0.368,0.263,18,2022-06-01
sa3010399-AA-PIT,Matt Gorski,PIT,24,AA,27,0.211,0.296,0.125,0.111,0.708,0.333,0.25,0.333,0.375,1,1,2,0,0.133,0.6,0.267,18,2022-06-01
sa1169956-AA-TBR,Logan Allen,TBR,23,AA,13,0.65,0.231,0.3,0.077,0.708,0.0,0.1,0.308,0.4,1,1,1,0,0.5,0.333,0.167,18,2022-06-01
sa3004048-AA-SDP,Tirso Ornelas,SDP,22,AA,38,0.345,0.132,0.091,0.105,0.706,0.3,0.273,0.342,0.364,3,0,2,0,0.133,0.533,0.3,18,2022-06-01
sa1169773-AA-TOR,LJ Talley,TOR,25,AA,51,0.346,0.235,0.163,0.137,0.705,0.241,0.209,0.333,0.372,3,2,0,0,0.448,0.379,0.172,18,2022-06-01
sa3009889-AA-BAL,Joseph Ortiz,BAL,23,AA,51,0.58,0.176,0.205,0.078,0.703,0.2,0.205,0.294,0.409,5,2,0,0,0.4,0.429,0.171,18,2022-06-01
sa3014475-AA-WSN,Drew Millas,WSN,24,AA,55,0.303,0.291,0.176,0.073,0.703,0.303,0.235,0.291,0.412,5,2,1,0,0.182,0.515,0.303,18,2022-06-01
sa3010151-AA-TBR,Greg Jones,TBR,24,AA,14,0.25,0.5,0.25,0.071,0.702,0.25,0.167,0.286,0.417,1,1,1,0,0.5,0.5,0.0,18,2022-06-01
sa829787-AA-MIN,Andrew Bechtold,MIN,26,AA,55,0.299,0.273,0.163,0.109,0.697,0.281,0.224,0.309,0.388,4,2,1,0,0.281,0.531,0.188,18,2022-06-01
sa3004065-AA-ARI,Jancarlos Cintron,ARI,27,AA,25,0.174,0.24,0.083,0.04,0.695,0.389,0.292,0.32,0.375,2,0,3,0,0.167,0.667,0.167,18,2022-06-01
sa1159677-AA-OAK,Kyle McCann,OAK,24,AA,51,0.311,0.235,0.146,0.157,0.694,0.25,0.195,0.353,0.341,4,1,0,0,0.286,0.429,0.286,18,2022-06-01
sa829062-AA-DET,Chris Rabago,DET,29,AA,20,0.0,0.35,0.0,0.15,0.694,0.5,0.294,0.4,0.294,0,0,0,0,0.4,0.3,0.3,18,2022-06-01
sa3006856-AA-NYY,Brandon Lockridge,NYY,25,AA,59,0.219,0.254,0.111,0.085,0.692,0.342,0.259,0.322,0.37,4,1,2,0,0.289,0.5,0.211,18,2022-06-01
sa3018100-AA-BAL,Cesar Prieto,BAL,23,AA,26,0.5,0.077,0.077,0.0,0.692,0.333,0.308,0.308,0.385,2,0,0,0,0.208,0.542,0.25,18,2022-06-01
sa3007009-AA-NYM,Hayden Senger,NYM,25,AA,46,0.156,0.391,0.122,0.087,0.692,0.409,0.244,0.326,0.366,3,1,0,0,0.409,0.227,0.318,18,2022-06-01
sa3005077-AA-BAL,Adam Hall,BAL,23,AA,28,0.146,0.286,0.083,0.071,0.69,0.375,0.25,0.357,0.333,2,0,3,0,0.188,0.562,0.188,18,2022-06-01
sa917824-AA-SDP,Juan Fernandez,SDP,23,AA,58,0.105,0.172,0.036,0.034,0.69,0.378,0.309,0.345,0.345,2,0,1,0,0.244,0.467,0.311,18,2022-06-01
sa3007012-AA-TOR,John Aiello,TOR,25,AA,37,0.14,0.324,0.091,0.054,0.688,0.429,0.273,0.324,0.364,3,0,0,0,0.238,0.571,0.19,18,2022-06-01
sa827960-AA-DET,Luis Carpio,DET,24,AA,40,0.444,0.125,0.111,0.1,0.686,0.267,0.25,0.325,0.361,2,1,0,0,0.367,0.4,0.167,18,2022-06-01
sa874806-AA-NYY,Blake Perkins,NYY,25,AA,38,0.178,0.263,0.094,0.132,0.686,0.333,0.25,0.342,0.344,3,0,4,0,0.417,0.375,0.208,18,2022-06-01
sa3007633-AA-PIT,Brendt Citta,PIT,25,AA,47,0.305,0.298,0.182,0.064,0.686,0.286,0.227,0.277,0.409,4,2,1,0,0.393,0.464,0.143,18,2022-06-01
sa736945-AA-NYY,Michael Beltre,NYY,26,AA,33,0.059,0.303,0.036,0.121,0.685,0.4,0.286,0.364,0.321,1,0,5,1,0.45,0.45,0.05,18,2022-06-01
sa3014834-AA-STL,Matt Koperniak,STL,24,AA,53,0.353,0.17,0.12,0.019,0.683,0.293,0.28,0.283,0.4,2,2,1,0,0.317,0.585,0.122,18,2022-06-01
sa3009869-AA-TBR,Austin Shenton,TBR,24,AA,32,0.263,0.281,0.148,0.125,0.683,0.263,0.222,0.312,0.37,2,1,0,0,0.632,0.368,0.0,18,2022-06-01
sa3010393-AA-COL,Michael Toglia,COL,23,AA,68,0.305,0.382,0.233,0.103,0.681,0.219,0.183,0.265,0.417,6,4,1,0,0.219,0.469,0.281,18,2022-06-01
sa1053018-AA-CIN,TJ Hopkins,CIN,25,AA,52,0.089,0.25,0.044,0.135,0.676,0.375,0.267,0.365,0.311,2,0,0,3,0.344,0.406,0.281,18,2022-06-01
20040-AA-SDP,Jorge Ona,SDP,25,AA,33,0.083,0.242,0.04,0.152,0.674,0.353,0.24,0.394,0.28,1,0,0,0,0.235,0.353,0.353,18,2022-06-01
sa3004031-AA-CHW,Alex Destino,CHW,26,AA,42,0.124,0.405,0.1,0.262,0.671,0.333,0.167,0.405,0.267,1,1,0,0,0.167,0.667,0.167,18,2022-06-01
sa1115804-AA-OAK,Shane Selman,OAK,25,AA,53,0.216,0.302,0.13,0.113,0.669,0.31,0.217,0.321,0.348,4,1,0,0,0.483,0.207,0.31,18,2022-06-01
sa917934-AA-SEA,Joe Rizzo,SEA,24,AA,59,0.278,0.271,0.151,0.085,0.665,0.289,0.226,0.288,0.377,6,1,0,0,0.526,0.289,0.184,18,2022-06-01
sa3016916-AA-LAA,Bryce Teodosio,LAA,23,AA,47,0.138,0.362,0.1,0.128,0.665,0.364,0.225,0.34,0.325,2,1,2,1,0.227,0.5,0.273,18,2022-06-01
sa3003316-AA-CHC,Alexander Canario,CHC,22,AA,67,0.362,0.388,0.281,0.03,0.662,0.182,0.172,0.209,0.453,8,5,1,1,0.636,0.273,0.091,18,2022-06-01
sa1170451-AA-CHC,Bryce Ball,CHC,23,AA,66,0.104,0.273,0.057,0.197,0.662,0.324,0.226,0.379,0.283,1,1,0,0,0.324,0.382,0.294,18,2022-06-01
sa3010278-AA-TEX,Kellen Strahm,TEX,25,AA,37,0.0,0.243,0.0,0.108,0.66,0.391,0.281,0.378,0.281,0,0,0,1,0.13,0.739,0.13,18,2022-06-01
sa915673-AA-NYM,Jeremy Vasquez,NYM,25,AA,57,0.499,0.14,0.14,0.088,0.658,0.233,0.22,0.298,0.36,5,1,0,0,0.442,0.512,0.047,18,2022-06-01
sa3011308-AA-MIL,Thomas Dillard,MIL,24,AA,60,0.17,0.333,0.113,0.117,0.656,0.344,0.226,0.317,0.34,4,1,0,0,0.5,0.344,0.188,18,2022-06-01
sa3010712-AA-PHI,Vito Friscia,PHI,25,AA,31,0.369,0.226,0.167,0.194,0.656,0.167,0.167,0.323,0.333,2,1,0,0,0.556,0.222,0.167,18,2022-06-01
sa3006887-AA-NYM,Ronny Mauricio,NYM,21,AA,63,0.371,0.27,0.2,0.016,0.655,0.256,0.217,0.238,0.417,7,2,1,0,0.488,0.395,0.07,18,2022-06-01
sa3002831-AA-SEA,Tanner Kirwer,SEA,26,AA,37,0.058,0.297,0.034,0.162,0.654,0.35,0.241,0.378,0.276,1,0,2,0,0.35,0.4,0.2,18,2022-06-01
sa3010167-AA-CLE,Ike Freeman,CLE,24,AA,25,0.179,0.4,0.143,0.16,0.653,0.364,0.19,0.32,0.333,3,0,0,0,0.545,0.364,0.091,18,2022-06-01
sa3008392-AA-TBR,Curtis Mead,TBR,21,AA,30,0.24,0.167,0.08,0.1,0.653,0.273,0.24,0.333,0.32,2,0,1,1,0.364,0.273,0.318,18,2022-06-01
sa3007511-AA-OAK,Max Schuemann,OAK,25,AA,62,0.19,0.258,0.098,0.097,0.652,0.314,0.216,0.339,0.314,4,0,2,1,0.286,0.429,0.286,18,2022-06-01
sa3003969-AA-SDP,Chandler Seagle,SDP,26,AA,31,0.072,0.258,0.037,0.129,0.651,0.368,0.259,0.355,0.296,1,0,0,1,0.368,0.263,0.368,18,2022-06-01
sa917127-AA-PHI,Jonathan Guzman,PHI,22,AA,51,0.217,0.235,0.102,0.02,0.642,0.333,0.265,0.275,0.367,4,0,3,0,0.41,0.487,0.103,18,2022-06-01
sa3014885-AA-OAK,William Simoneit,OAK,25,AA,31,0.0,0.258,0.0,0.129,0.637,0.333,0.25,0.387,0.25,0,0,0,0,0.222,0.5,0.389,18,2022-06-01
sa3010339-AA-STL,Pedro Pages,STL,23,AA,48,0.203,0.333,0.135,0.167,0.637,0.231,0.189,0.312,0.324,3,1,0,0,0.5,0.269,0.269,18,2022-06-01
sa185525-AA-CLE,Eric Rodriguez,CLE,23,AA,11,0.5,0.091,0.091,0.0,0.636,0.3,0.273,0.273,0.364,1,0,0,0,0.1,0.6,0.3,18,2022-06-01
sa3011265-AA-HOU,Bryan Arias,HOU,25,AA,61,0.147,0.328,0.096,0.115,0.636,0.323,0.212,0.328,0.308,3,1,2,1,0.29,0.452,0.258,18,2022-06-01
sa918639-AA-TOR,Ryan Gold,TOR,24,AA,24,0.3,0.167,0.1,0.125,0.633,0.25,0.2,0.333,0.3,2,0,0,0,0.562,0.188,0.25,18,2022-06-01
sa3007869-AA-BAL,Cody Roberts,BAL,26,AA,30,0.185,0.3,0.111,0.1,0.633,0.294,0.222,0.3,0.333,1,1,0,0,0.294,0.412,0.176,18,2022-06-01
sa3011414-AA-BAL,Andrew Daschbach,BAL,24,AA,49,0.216,0.347,0.15,0.102,0.631,0.217,0.175,0.306,0.325,2,2,0,0,0.478,0.391,0.087,18,2022-06-01
sa915700-AA-SFG,Michael Gigliotti,SFG,26,AA,47,0.109,0.362,0.079,0.128,0.63,0.318,0.211,0.34,0.289,1,1,5,1,0.5,0.318,0.182,18,2022-06-01
sa917302-AA-CHC,Yonathan Perlaza,CHC,23,AA,48,0.381,0.25,0.19,0.125,0.628,0.179,0.167,0.271,0.357,4,2,1,0,0.5,0.321,0.107,18,2022-06-01
sa3010327-AA-HOU,Grae Kessinger,HOU,24,AA,56,0.457,0.143,0.13,0.161,0.626,0.189,0.174,0.321,0.304,4,1,5,0,0.486,0.378,0.135,18,2022-06-01
sa3005898-AA-CLE,Brayan Rocchio,CLE,21,AA,57,0.198,0.211,0.083,0.14,0.625,0.278,0.208,0.333,0.292,4,0,4,1,0.5,0.333,0.194,18,2022-06-01
sa3006860-AA-MIA,Cobie Fletcher-Vance,MIA,24,AA,38,0.211,0.132,0.056,0.0,0.623,0.303,0.278,0.289,0.333,2,0,0,1,0.485,0.333,0.182,18,2022-06-01
sa3011899-AA-MIL,Gabe Holt,MIL,24,AA,50,1.596,0.02,0.064,0.02,0.62,0.26,0.277,0.28,0.34,3,0,2,0,0.3,0.54,0.12,18,2022-06-01
sa3010272-AA-PIT,Jared Triolo,PIT,24,AA,63,0.094,0.19,0.036,0.111,0.619,0.318,0.25,0.333,0.286,2,0,0,1,0.386,0.386,0.227,18,2022-06-01
sa736852-AA-PHI,Aldrem Corredor,PHI,26,AA,66,0.253,0.242,0.123,0.121,0.619,0.231,0.193,0.303,0.316,3,2,0,0,0.308,0.564,0.103,18,2022-06-01
sa917822-AA-TOR,Luis De Los Santos,TOR,24,AA,52,0.283,0.288,0.163,0.019,0.619,0.27,0.224,0.231,0.388,5,1,0,1,0.27,0.378,0.324,18,2022-06-01
